frame_number,q_cur_left_0,q_cur_left_1,q_cur_left_2,q_cur_left_3,q_cur_left_4,q_cur_left_5,q_cur_left_6,q_cur_right_0,q_cur_right_1,q_cur_right_2,q_cur_right_3,q_cur_right_4,q_cur_right_5,q_cur_right_6,q_target_left_0,q_target_left_1,q_target_left_2,q_target_left_3,q_target_left_4,q_target_left_5,q_target_left_6,q_target_right_0,q_target_right_1,q_target_right_2,q_target_right_3,q_target_right_4,q_target_right_5,q_target_right_6,u_cur_left_0,u_cur_left_1,u_cur_left_2,u_cur_left_3,u_cur_left_4,u_cur_left_5,u_cur_left_6,u_cur_right_0,u_cur_right_1,u_cur_right_2,u_cur_right_3,u_cur_right_4,u_cur_right_5,u_cur_right_6,left_base_x,left_base_y,left_base_z,left_base_rx,left_base_ry,left_base_rz,right_base_x,right_base_y,right_base_z,right_base_rx,right_base_ry,right_base_rz,tube_centroid_x,tube_centroid_y,tube_centroid_z,tube_direction_x,tube_direction_y,tube_direction_z,human_RFIN_x,human_RFIN_y,human_RFIN_z,human_LFIN_x,human_LFIN_y,human_LFIN_z,human_RFHD_x,human_RFHD_y,human_RFHD_z,human_LFHD_x,human_LFHD_y,human_LFHD_z,right_base1_x,right_base1_y,right_base1_z,right_base2_x,right_base2_y,right_base2_z,right_base3_x,right_base3_y,right_base3_z,left_base1_x,left_base1_y,left_base1_z,left_base2_x,left_base2_y,left_base2_z,left_base3_x,left_base3_y,left_base3_z,right_tip1_x,right_tip1_y,right_tip1_z,right_tip2_x,right_tip2_y,right_tip2_z,right_tip3_x,right_tip3_y,right_tip3_z,right_tip4_x,right_tip4_y,right_tip4_z,left_tip1_x,left_tip1_y,left_tip1_z,left_tip2_x,left_tip2_y,left_tip2_z,left_tip3_x,left_tip3_y,left_tip3_z,left_tip4_x,left_tip4_y,left_tip4_z,tube_tip1_x,tube_tip1_y,tube_tip1_z,tube_tip2_x,tube_tip2_y,tube_tip2_z,tube_tip3_x,tube_tip3_y,tube_tip3_z,tube_end1_x,tube_end1_y,tube_end1_z,tube_end2_x,tube_end2_y,tube_end2_z,tube_end3_x,tube_end3_y,tube_end3_z,tube_mid1_x,tube_mid1_y,tube_mid1_z,tube_mid2_x,tube_mid2_y,tube_mid2_z,tube_mid3_x,tube_mid3_y,tube_mid3_z,head_x,head_y,head_z,target_x,target_y,target_z,state_idx
4100265,-89.9957,90.0024,-14.9966,44.9949,5.0017,4.9959,-174.999,89.9944,90.0045,14.9995,44.9964,4.99948,4.99648,4.9984,-90,90,-15,45,5,5,-175,90,90,15,45,5,5,5,4.36255,1.93756,2.19692,-5.97956,-0.653767,-1.98081,-0.182865,-9.37624,5.07572,-2.95645,-5.62601,-0.193877,-1.46864,-0.540666,0.000936287,-0.450925,1.51001,1.92761,0.295132,-1.70695,-0.086623,-0.432573,1.51608,-2.02422,0.295351,-1.79438,-0.856536,-0.0874118,1.25882,0.0072709,0.999941,0.00803514,-0.813164,-0.69997,1.3032,0.109283,-0.941064,1.35205,-0.228716,-0.829368,1.63092,-0.158742,-0.898261,1.62298,-193.71,-364.291,1590.01,-180.551,-405.33,1625.77,-219.496,-373.01,1535.9,130.787,-421.258,1572.86,115.189,-440.581,1602.37,146.607,-432.681,1521.78,-355.576,-147.263,814.644,-325.602,-100.985,847.315,0,0,0,-341.709,-113.288,880.911,197.434,-263.797,830.941,252.285,-227.82,826.543,276.288,-272.159,783.814,266.44,-245.853,856.657,0,0,0,-848.491,-878.239,1281.94,-887.079,-881.244,1266.36,-880.777,704.376,1254.84,-852.268,702.429,1294.6,-833.232,702.461,1258.4,-874.232,-518.661,1238.74,-870.985,-519.357,1282.81,-833.122,-520.174,1258.7,-0.215192,-0.86999,1.61853,0.227024,-1.41808,1.70869,1
4100266,-89.9957,90.0024,-14.9966,44.9949,5.0017,4.9959,-174.999,89.9944,90.0045,14.9995,44.9964,4.99948,4.99648,4.9984,-90,90,-15,45,5,5,-175,90,90,15,45,5,5,5,4.36255,1.93756,2.19692,-5.97956,-0.653767,-1.98081,-0.182865,-9.37624,5.07572,-2.95645,-5.62601,-0.193877,-1.46864,-0.540666,0.0010609,-0.450885,1.51006,1.92664,0.29504,-1.70742,-0.0864945,-0.432541,1.51607,-2.02506,0.295491,-1.7947,-0.856536,-0.0874118,1.25882,0.0072709,0.999941,0.00803514,-0.81322,-0.700009,1.30326,0.110649,-0.935156,1.36234,-0.228341,-0.829342,1.63093,-0.158337,-0.898234,1.62294,-193.521,-364.28,1590.1,-180.342,-405.281,1625.81,-219.359,-372.997,1535.98,130.973,-421.273,1572.78,115.404,-440.587,1602.29,146.741,-432.711,1521.68,-355.724,-147.354,814.768,-325.787,-101.091,847.41,0,0,0,-341.88,-113.415,881.041,197.236,-263.917,830.788,252.094,-227.907,826.378,276.005,-272.283,783.609,266.25,-246.02,856.459,0,0,0,-848.506,-878.225,1281.93,-887.13,-881.212,1266.39,-880.767,704.399,1254.84,-852.248,702.445,1294.6,-833.246,702.482,1258.41,-874.241,-518.654,1238.74,-870.975,-519.351,1282.81,-833.08,-520.005,1258.53,-0.215115,-0.869901,1.6186,0.227014,-1.41808,1.70869,1
4100267,-89.9957,90.0024,-14.9966,44.9949,5.0017,4.9959,-174.999,89.9944,90.0046,14.9995,44.9964,4.99948,4.99648,4.9984,-90,90,-15,45,5,5,-175,90,90,15,45,5,5,5,4.4394,1.8693,2.22182,-6.03751,-0.646935,-1.98801,-0.200487,-9.46889,5.18478,-2.99462,-5.64752,-0.202919,-1.45559,-0.534764,0.00123543,-0.450727,1.5099,1.92684,0.29594,-1.70856,-0.0863438,-0.432545,1.51611,-2.0256,0.295132,-1.79503,-0.856536,-0.0874118,1.25882,0.0072709,0.999941,0.00803514,-0.813254,-0.700034,1.30332,0.11139,-0.928917,1.37189,-0.227922,-0.829349,1.6309,-0.157915,-0.898252,1.62288,-193.317,-364.255,1590.18,-180.125,-405.242,1625.89,-219.187,-372.984,1536.08,131.165,-421.31,1572.69,115.57,-440.617,1602.17,146.938,-432.721,1521.58,-355.892,-147.466,814.894,-325.976,-101.239,847.564,0,0,0,-342.037,-113.425,881.198,197.036,-264.029,830.676,251.938,-228.037,826.209,275.779,-272.439,783.422,266.046,-246.187,856.274,0,0,0,-848.52,-878.209,1281.94,-887.108,-881.215,1266.39,-880.743,704.408,1254.86,-852.197,702.453,1294.59,-833.213,702.534,1258.38,-874.24,-518.628,1238.76,-870.967,-519.321,1282.84,-833.116,-520.119,1258.7,-0.215031,-0.869812,1.61868,0.227012,-1.41808,1.70869,1
4100268,-89.9957,90.0024,-14.9966,44.9949,5.0017,4.9959,-174.999,89.9943,90.0046,14.9995,44.9964,4.99948,4.99648,4.9984,-90,90,-15,45,5,5,-175,90,90,15,45,5,5,5,4.59079,1.74135,2.24116,-6.09385,-0.634652,-1.99448,-0.215642,-9.61247,5.3111,-3.11655,-5.62688,-0.244032,-1.46306,-0.519916,0.00140969,-0.450679,1.5099,1.92646,0.29564,-1.70896,-0.0862318,-0.432608,1.51614,-2.02615,0.294826,-1.79529,-0.856536,-0.0874118,1.25882,0.0072709,0.999941,0.00803514,-0.813276,-0.700029,1.30337,0.111276,-0.922566,1.38069,-0.227431,-0.829401,1.63086,-0.157385,-0.898354,1.62279,-193.143,-364.238,1590.29,-179.924,-405.223,1626.02,-219.041,-372.936,1536.21,131.366,-421.333,1572.61,115.771,-440.648,1602.11,147.108,-432.778,1521.51,-356.096,-147.547,815.07,-326.135,-101.307,847.677,0,0,0,-342.169,-113.577,881.319,196.848,-264.221,830.523,251.703,-228.282,825.972,275.562,-272.633,783.223,265.894,-246.367,856.059,0,0,0,-848.526,-878.185,1281.94,-887.094,-881.208,1266.39,-880.742,704.431,1254.86,-852.175,702.492,1294.58,-833.174,702.553,1258.37,-874.232,-518.595,1238.78,-870.947,-519.309,1282.86,-833.088,-520.069,1258.71,-0.214938,-0.869721,1.61876,0.227013,-1.41807,1.70869,1
4100269,-89.9956,90.0024,-14.9966,44.9949,5.0017,4.9959,-174.999,89.9943,90.0047,14.9995,44.9964,4.99948,4.99648,4.9984,-90,90,-15,45,5,5,-175,90,90,15,45,5,5,5,4.90862,1.60161,2.34538,-6.20186,-0.640335,-2.01719,-0.206712,-9.63286,5.3254,-3.13504,-5.63436,-0.228193,-1.46009,-0.533503,0.0015723,-0.45082,1.50987,1.9261,0.295433,-1.70867,-0.0860382,-0.432533,1.51622,-2.02639,0.294946,-1.7953,-0.856536,-0.0874118,1.25882,0.0072709,0.999941,0.00803514,-0.813299,-0.70002,1.30342,0.110703,-0.915424,1.38879,-0.226898,-0.829534,1.63084,-0.156781,-0.898315,1.62263,-192.949,-364.227,1590.38,-179.733,-405.147,1626.07,-218.843,-372.922,1536.33,131.547,-421.366,1572.55,115.976,-440.665,1602.05,147.279,-432.793,1521.44,-356.309,-147.632,815.268,-326.292,-101.383,847.833,0,0,0,-342.315,-113.624,881.446,196.599,-264.465,830.367,251.513,-228.527,825.787,275.303,-272.906,783.008,265.682,-246.605,855.869,0,0,0,-848.506,-878.174,1281.93,-887.116,-881.182,1266.4,-880.752,704.446,1254.86,-852.163,702.496,1294.59,-833.211,702.583,1258.33,-874.227,-518.597,1238.8,-870.933,-519.291,1282.87,-833.084,-520.016,1258.68,-0.214838,-0.869629,1.61883,0.227006,-1.41808,1.70869,1
4100270,-89.9956,90.0024,-14.9966,44.9949,5.0017,4.9959,-174.999,89.9943,90.0047,14.9995,44.9964,4.99948,4.99648,4.9984,-90,90,-15,45,5,5,-175,90,90,15,45,5,5,5,5.06152,1.56448,2.40188,-6.19318,-0.648591,-2.02658,-0.202289,-9.58625,5.37081,-3.11609,-5.61255,-0.236388,-1.46483,-0.53371,0.00173714,-0.451002,1.50986,1.92567,0.295082,-1.70816,-0.085927,-0.432598,1.51625,-2.02716,0.294609,-1.79625,-0.8558,-0.0874229,1.25886,0.00647228,0.999948,0.0079433,-0.813304,-0.700022,1.30346,0.109358,-0.908315,1.39594,-0.226249,-0.829708,1.63075,-0.156047,-0.898372,1.62244,-192.725,-364.184,1590.49,-179.508,-405.083,1626.18,-218.674,-372.867,1536.46,131.727,-421.406,1572.48,116.183,-440.697,1602,147.451,-432.83,1521.35,-356.557,-147.622,815.455,-326.457,-101.407,848.003,0,0,0,-342.481,-113.605,881.639,196.358,-264.701,830.193,251.258,-228.788,825.596,274.96,-273.235,782.755,265.499,-246.843,855.688,0,0,0,-848.488,-878.18,1281.93,-887.063,-881.195,1266.39,-880.748,704.444,1254.86,-852.163,702.498,1294.59,-833.21,702.577,1258.4,-874.215,-518.59,1238.8,-870.908,-519.3,1282.88,-833.07,-519.997,1258.7,-0.214729,-0.869537,1.61891,0.227013,-1.41809,1.70868,1
4100271,-89.9955,90.0023,-14.9966,44.9949,5.0017,4.9959,-174.999,89.9943,90.0047,14.9995,44.9964,4.99948,4.99648,4.9984,-90,90,-15,45,5,5,-175,90,90,15,45,5,5,5,5.19726,1.46823,2.42122,-6.25067,-0.655688,-2.01962,-0.209149,-9.46816,5.40121,-3.04297,-5.60379,-0.211017,-1.48005,-0.507673,0.00187152,-0.451199,1.51,1.92446,0.293688,-1.70795,-0.0856853,-0.432306,1.51631,-2.02776,0.295522,-1.79544,-0.8558,-0.0874229,1.25886,0.00647228,0.999948,0.0079433,-0.813297,-0.700086,1.3035,0.107418,-0.901266,1.40222,-0.225624,-0.829935,1.63067,-0.155235,-0.898489,1.62225,-192.534,-364.117,1590.64,-179.271,-405.079,1626.27,-218.491,-372.79,1536.62,131.931,-421.433,1572.42,116.434,-440.7,1602,147.591,-432.883,1521.31,-356.736,-147.642,815.619,-326.612,-101.4,848.169,0,0,0,-342.606,-113.673,881.849,196.112,-264.991,830.034,251.033,-229.063,825.411,274.693,-273.542,782.526,265.259,-247.108,855.478,0,0,0,-848.436,-878.196,1281.93,-887.026,-881.209,1266.39,-880.79,704.434,1254.87,-852.189,702.475,1294.61,-833.284,702.58,1258.37,-874.189,-518.605,1238.81,-870.863,-519.329,1282.87,-833.073,-520.017,1258.66,-0.21461,-0.869445,1.61899,0.227024,-1.41808,1.70869,1
4100272,-89.9955,90.0023,-14.9966,44.9949,5.0017,4.9959,-174.999,89.9943,90.0047,14.9995,44.9964,4.99948,4.99648,4.9984,-90,90,-15,45,5,5,-175,90,90,15,45,5,5,5,5.19726,1.46823,2.42122,-6.25067,-0.655688,-2.01962,-0.209149,-9.46816,5.40121,-3.04297,-5.60379,-0.211017,-1.48005,-0.507673,0.00198897,-0.451157,1.51003,1.92386,0.293355,-1.70898,-0.0857039,-0.432554,1.51663,-2.02711,0.295373,-1.80002,-0.8558,-0.0874229,1.25886,0.00647228,0.999948,0.0079433,-0.813303,-0.700158,1.30356,0.105129,-0.894631,1.40769,-0.224937,-0.830215,1.63057,-0.154342,-0.898554,1.62196,-192.316,-364.04,1590.82,-179.31,-405.007,1626.38,-218.295,-372.738,1536.78,132.117,-421.455,1572.37,116.622,-440.696,1601.96,147.742,-432.927,1521.23,-356.936,-147.633,815.865,-326.764,-101.387,848.401,0,0,0,-342.755,-113.652,882.079,195.851,-265.258,829.867,250.804,-229.362,825.206,274.458,-273.871,782.35,265.004,-247.407,855.286,0,0,0,-848.359,-878.216,1281.92,-886.954,-881.231,1266.38,-880.8,704.4,1254.87,-852.23,702.447,1294.61,-833.29,702.484,1258.4,-874.157,-518.633,1238.8,-870.85,-519.351,1282.87,-833.009,-519.875,1258.53,-0.214482,-0.869353,1.61907,0.227015,-1.41808,1.70869,1
4100273,-89.9955,90.0023,-14.9966,44.9948,5.0017,4.9959,-174.999,89.9943,90.0047,14.9995,44.9964,4.99948,4.99648,4.9984,-90,90,-15,45,5,5,-175,90,90,15,45,5,5,5,5.28379,1.42666,2.40349,-6.32582,-0.668148,-2.05075,-0.201713,-9.33358,5.50335,-2.98374,-5.56956,-0.215714,-1.43766,-0.531874,0.0021522,-0.451189,1.5101,1.92333,0.292904,-1.7086,-0.0853287,-0.431968,1.51655,-2.02884,0.29607,-1.79618,-0.8558,-0.0874229,1.25886,0.00647228,0.999948,0.0079433,-0.813289,-0.70025,1.30363,0.102391,-0.888775,1.41226,-0.224167,-0.830518,1.63035,-0.153348,-0.898555,1.62158,-192.115,-363.934,1590.99,-178.866,-404.913,1626.51,-218.139,-372.661,1536.97,132.294,-421.432,1572.35,116.82,-440.686,1601.96,147.894,-432.938,1521.2,-357.143,-147.612,816.087,-326.914,-101.321,848.627,0,0,0,-342.925,-113.595,882.308,195.666,-265.546,829.819,250.57,-229.618,825.055,274.107,-274.191,782.155,264.777,-247.684,855.107,0,0,0,-848.312,-878.239,1281.93,-886.893,-881.29,1266.38,-880.799,704.35,1254.87,-852.264,702.405,1294.61,-833.286,702.491,1258.35,-874.119,-518.657,1238.79,-870.812,-519.384,1282.86,-833.023,-520.022,1258.66,-0.214344,-0.869259,1.61915,0.227012,-1.41809,1.70869,1
4100274,-89.9955,90.0023,-14.9966,44.9948,5.0017,4.9959,-174.999,89.9944,90.0049,14.9996,44.9965,4.99948,4.99648,4.9984,-90,90,-15,45,5,5,-175,90,90,15,45,5,5,5,5.31802,1.32644,2.38701,-6.38332,-0.651621,-2.04638,-0.195262,-8.88723,5.75195,-2.80328,-5.38425,-0.210694,-1.40426,-0.556551,0.0022083,-0.450989,1.51019,1.92244,0.292681,-1.71054,-0.0850557,-0.43158,1.51659,-2.02994,0.295829,-1.79354,-0.8558,-0.0874229,1.25886,0.00647228,0.999948,0.0079433,-0.813274,-0.700322,1.30368,0.099352,-0.883991,1.41585,-0.223447,-0.830781,1.63004,-0.152323,-0.898523,1.62115,-191.948,-363.794,1591.17,-178.527,-404.718,1626.7,-218.009,-372.567,1537.15,132.461,-421.397,1572.33,116.982,-440.613,1601.96,148.006,-432.931,1521.15,-357.33,-147.64,816.319,-327.108,-101.314,848.87,0,0,0,-343.079,-113.621,882.549,195.41,-265.861,829.657,250.306,-229.935,824.848,273.807,-274.533,781.982,264.499,-248.081,854.907,0,0,0,-848.254,-878.304,1281.93,-886.804,-881.329,1266.36,-880.826,704.305,1254.86,-852.314,702.38,1294.61,-833.33,702.476,1258.39,-874.047,-518.692,1238.77,-870.774,-519.422,1282.85,-832.96,-520.093,1258.67,-0.214196,-0.869165,1.61923,0.227025,-1.41809,1.70868,1
4100275,-89.9955,90.0022,-14.9966,44.9948,5.0017,4.9959,-174.999,89.9946,90.0051,14.9996,44.9965,4.99948,4.99648,4.9984,-90,90,-15,45,5,5,-175,90,90,15,45,5,5,5,5.30434,1.04362,2.34779,-6.39996,-0.629858,-2.05647,-0.213975,-8.62872,5.92803,-2.73538,-5.26265,-0.184166,-1.37879,-0.52916,0.00231272,-0.450859,1.51032,1.92167,0.292414,-1.71071,-0.0849276,-0.431432,1.5168,-2.03038,0.29502,-1.79394,-0.8558,-0.0874229,1.25886,0.00647228,0.999948,0.0079433,-0.813274,-0.700403,1.30378,0.096023,-0.880227,1.41853,-0.222674,-0.830949,1.62961,-0.151309,-0.898471,1.62063,-191.767,-363.608,1591.38,-178.343,-404.534,1626.92,-217.87,-372.449,1537.38,132.603,-421.312,1572.34,117.148,-440.533,1601.98,148.099,-432.866,1521.17,-357.532,-147.606,816.571,-327.3,-101.315,849.109,0,0,0,-343.29,-113.577,882.8,195.114,-266.152,829.563,250.019,-230.296,824.679,273.496,-274.867,781.827,264.253,-248.403,854.729,0,0,0,-848.189,-878.32,1281.93,-886.71,-881.389,1266.26,-880.887,704.294,1254.85,-852.341,702.338,1294.63,-833.347,702.418,1258.39,-874.002,-518.731,1238.76,-870.735,-519.447,1282.85,-832.918,-520.099,1258.68,-0.214037,-0.86907,1.61931,0.22702,-1.41808,1.70869,1
4100276,-89.9955,90.0021,-14.9966,44.9948,5.0017,4.9959,-174.999,89.9947,90.0052,14.9996,44.9967,4.99948,4.99654,4.9984,-90,90,-15,45,5,5,-175,90,90,15,45,5,5,5,5.28776,0.903817,2.29725,-6.3951,-0.625553,-2.0388,-0.199255,-8.32894,6.0372,-2.68543,-5.10714,-0.219782,-1.34684,-0.527364,0.00241392,-0.450624,1.51034,1.92191,0.292096,-1.71152,-0.0848127,-0.431152,1.51695,-2.03109,0.294984,-1.7942,-0.8558,-0.0874229,1.25886,0.00647228,0.999948,0.0079433,-0.81323,-0.700467,1.30381,0.0922491,-0.877447,1.42028,-0.221855,-0.830982,1.62902,-0.150266,-0.898273,1.62006,-191.605,-363.361,1591.59,-178.165,-404.292,1627.11,-217.748,-372.217,1537.61,132.717,-421.183,1572.36,117.241,-440.38,1602,148.207,-432.761,1521.22,-357.809,-147.653,816.829,-327.521,-101.327,849.363,0,0,0,-343.561,-113.474,883.083,194.802,-266.441,829.461,249.681,-230.709,824.497,273.115,-275.308,781.656,263.99,-248.749,854.558,0,0,0,-848.142,-878.354,1281.94,-886.66,-881.421,1266.25,-880.859,704.276,1254.85,-852.343,702.337,1294.61,-833.32,702.396,1258.45,-873.938,-518.749,1238.76,-870.691,-519.469,1282.84,-832.887,-520.125,1258.67,-0.213868,-0.868973,1.61939,0.227009,-1.41809,1.70868,1
4100277,-89.9955,90.0021,-14.9966,44.9948,5.0017,4.9959,-174.999,89.9949,90.0052,14.9996,44.9968,4.99948,4.99654,4.9984,-90,90,-15,45,5,5,-175,90,90,15,45,5,5,5,5.23973,0.865684,2.2612,-6.38979,-0.642879,-2.05846,-0.19407,-8.04218,6.07757,-2.63978,-4.98455,-0.189297,-1.30878,-0.529073,0.0024677,-0.450227,1.5105,1.9212,0.291482,-1.71263,-0.0847513,-0.431022,1.51721,-2.03142,0.294001,-1.79546,-0.8558,-0.0874229,1.25886,0.00647228,0.999948,0.0079433,-0.813173,-0.70053,1.30386,0.0881422,-0.8752,1.42112,-0.221158,-0.830871,1.6285,-0.149739,-0.896843,1.61937,-191.427,-363.046,1591.84,-178.016,-403.982,1627.4,-217.624,-371.947,1537.85,132.832,-420.957,1572.39,117.35,-440.159,1602.05,148.262,-432.606,1521.24,-358.095,-147.705,817.067,-327.77,-101.398,849.532,0,0,0,-343.746,-113.553,883.302,194.451,-266.79,829.334,249.326,-231.113,824.288,272.734,-275.786,781.483,263.639,-249.117,854.353,0,0,0,-848.084,-878.34,1281.94,-886.631,-881.38,1266.34,-880.89,704.284,1254.86,-852.321,702.327,1294.62,-833.339,702.41,1258.39,-873.901,-518.747,1238.78,-870.628,-519.459,1282.86,-832.836,-520.085,1258.7,-0.21369,-0.86887,1.61946,0.227014,-1.41808,1.70869,1
4100278,-89.9955,90.0021,-14.9966,44.9948,5.0017,4.9959,-174.999,89.9952,90.0052,14.9997,44.9969,4.99948,4.99659,4.9984,-90,90,-15,45,5,5,-175,90,90,15,45,5,5,5,5.19797,0.929873,2.21198,-6.35952,-0.645304,-2.04476,-0.206929,-7.75425,5.99835,-2.57197,-4.98845,-0.184444,-1.29378,-0.557535,0.00248977,-0.450015,1.51066,1.9206,0.290224,-1.71276,-0.0848338,-0.431084,1.51756,-2.03108,0.292325,-1.7985,-0.8558,-0.0874229,1.25886,0.00647228,0.999948,0.0079433,-0.813123,-0.700561,1.30388,0.0838427,-0.873565,1.42125,-0.220382,-0.830686,1.62802,-0.148398,-0.89749,1.61901,-191.301,-362.689,1592.07,-178.019,-403.71,1627.71,-217.545,-371.649,1538.07,132.898,-420.681,1572.42,117.432,-439.864,1602.13,148.288,-432.394,1521.28,-358.444,-147.788,817.299,-328.081,-101.494,849.666,0,0,0,-344.008,-113.564,883.488,194.149,-267.094,829.26,248.95,-231.503,824.093,272.372,-276.194,781.322,263.26,-249.5,854.171,0,0,0,-848.016,-878.332,1281.95,-886.427,-881.471,1266.32,-880.839,704.298,1254.86,-852.28,702.357,1294.62,-833.318,702.441,1258.35,-873.872,-518.712,1238.82,-870.57,-519.444,1282.9,-832.805,-520.046,1258.67,-0.213501,-0.868768,1.61954,0.227013,-1.41809,1.70868,1
4100279,-89.9955,90.0021,-14.9966,44.9948,5.0017,4.9959,-174.999,89.9952,90.0052,14.9997,44.9969,4.99948,4.99659,4.9984,-90,90,-15,45,5,5,-175,90,90,15,45,5,5,5,5.19797,0.929873,2.21198,-6.35952,-0.645304,-2.04476,-0.206929,-7.75425,5.99835,-2.57197,-4.98845,-0.184444,-1.29378,-0.557535,0.00253374,-0.449897,1.51076,1.92033,0.288939,-1.71233,-0.0847627,-0.43097,1.51787,-2.03061,0.289744,-1.79866,-0.8558,-0.0874229,1.25886,0.00647228,0.999948,0.0079433,-0.813078,-0.70059,1.3039,0.0798002,-0.872461,1.42113,-0.219678,-0.830474,1.62758,-0.147536,-0.897248,1.61866,-191.18,-362.271,1592.25,-177.888,-403.23,1628.03,-217.437,-371.322,1538.27,132.964,-420.352,1572.44,117.519,-439.498,1602.19,148.348,-432.104,1521.29,-358.792,-147.941,817.465,-328.431,-101.632,849.756,0,0,0,-344.315,-113.654,883.599,193.776,-267.359,829.121,248.31,-232.129,823.735,271.874,-276.656,781.121,262.855,-249.897,853.947,0,0,0,-847.978,-878.296,1281.95,-886.391,-881.443,1266.34,-880.776,704.299,1254.88,-852.197,702.368,1294.59,-833.258,702.45,1258.42,-873.843,-518.693,1238.86,-870.5,-519.417,1282.92,-832.753,-519.997,1258.67,-0.213303,-0.868663,1.61961,0.227032,-1.41808,1.70869,1
4100280,-89.9955,90.0021,-14.9966,44.9949,5.0017,4.9959,-174.999,89.9958,90.005,14.9998,44.9969,4.99948,4.99659,4.9984,-90,90,-15,45,5,5,-175,90,90,15,45,5,5,5,5.18576,1.11075,2.19467,-6.17025,-0.647815,-1.99542,-0.220032,-7.22967,5.4903,-2.44807,-5.0605,-0.190702,-1.29636,-0.537219,0.00278653,-0.45038,1.51066,1.92221,0.286426,-1.70686,-0.0846188,-0.430809,1.51812,-2.03043,0.286504,-1.79606,-0.855148,-0.0874232,1.25889,0.00570775,0.999953,0.00784055,-0.813061,-0.700609,1.30397,0.0758789,-0.87143,1.42113,-0.218783,-0.830312,1.62728,-0.146692,-0.896836,1.61834,-191.093,-361.811,1592.43,-177.616,-402.583,1628.46,-217.364,-370.926,1538.44,132.989,-419.956,1572.46,117.598,-439.081,1602.25,148.514,-431.746,1521.36,-359.196,-148.156,817.538,-328.836,-101.774,849.823,0,0,0,-344.633,-113.857,883.655,193.415,-267.522,828.922,248.057,-232.393,823.584,271.392,-277.153,780.914,262.445,-250.315,853.72,0,0,0,-847.94,-878.285,1281.95,-886.483,-881.347,1266.37,-880.741,704.317,1254.88,-852.179,702.382,1294.61,-833.244,702.48,1258.37,-873.795,-518.677,1238.9,-870.447,-519.407,1282.96,-832.714,-519.962,1258.68,-0.213095,-0.868556,1.61968,0.227019,-1.41808,1.70869,1
4100281,-89.9955,90.0022,-14.9966,44.9949,5.0017,4.9959,-174.999,89.9961,90.0048,14.9998,44.9968,4.99948,4.99654,4.9984,-90,90,-15,45,5,5,-175,90,90,15,45,5,5,5,5.33924,1.60391,2.35959,-5.94763,-0.636211,-1.94455,-0.221378,-6.97804,5.17351,-2.40668,-5.19531,-0.170012,-1.35858,-0.545825,0.00291639,-0.450305,1.5106,1.92338,0.284177,-1.70524,-0.0843271,-0.429673,1.51812,-2.03136,0.288633,-1.79335,-0.855148,-0.0874232,1.25889,0.00570775,0.999953,0.00784055,-0.813082,-0.700624,1.30405,0.0721342,-0.87022,1.42097,-0.218256,-0.830064,1.62704,-0.145919,-0.896567,1.6182,-191.022,-361.359,1592.57,-177.443,-402.231,1628.44,-217.282,-370.534,1538.6,133.032,-419.543,1572.44,117.647,-438.605,1602.26,148.604,-431.371,1521.45,-359.704,-148.38,817.59,-329.205,-101.967,849.804,0,0,0,-345.094,-114.13,883.62,192.824,-267.039,829.046,247.595,-232.92,823.259,270.874,-277.728,780.63,262.017,-250.745,853.376,0,0,0,-847.925,-878.278,1281.96,-886.462,-881.348,1266.37,-880.724,704.303,1254.88,-852.13,702.394,1294.59,-833.133,702.476,1258.35,-873.769,-518.679,1238.9,-870.419,-519.406,1282.97,-832.707,-519.926,1258.68,-0.212879,-0.868446,1.61976,0.227024,-1.41808,1.70868,1
4100282,-89.9955,90.0022,-14.9966,44.9949,5.0017,4.9959,-174.999,89.9963,90.0046,14.9999,44.9968,4.99948,4.99654,4.9984,-90,90,-15,45,5,5,-175,90,90,15,45,5,5,5,5.49079,1.75766,2.48012,-5.89847,-0.659189,-1.92009,-0.189496,-6.75823,4.85269,-2.36843,-5.33788,-0.207756,-1.37483,-0.535278,0.00292448,-0.449801,1.51063,1.9234,0.282781,-1.70612,-0.084332,-0.429988,1.51836,-2.03079,0.283405,-1.79245,-0.855148,-0.0874232,1.25889,0.00570775,0.999953,0.00784055,-0.813116,-0.700684,1.30413,0.0689211,-0.868747,1.42097,-0.217569,-0.829824,1.62689,-0.145144,-0.896202,1.61806,-190.929,-360.911,1592.66,-177.207,-401.665,1628.93,-217.212,-370.126,1538.71,133.08,-419.056,1572.41,117.677,-438.07,1602.27,148.637,-430.973,1521.42,-360.373,-148.691,817.597,-329.668,-102.195,849.734,0,0,0,-345.509,-114.315,883.555,192.184,-269.161,828.193,247.114,-233.442,822.87,270.398,-278.281,780.294,261.539,-251.244,853.032,0,0,0,-847.92,-878.3,1281.94,-886.444,-881.372,1266.36,-880.689,704.311,1254.86,-852.117,702.393,1294.6,-833.138,702.478,1258.36,-873.755,-518.694,1238.91,-870.426,-519.415,1282.98,-832.687,-519.928,1258.7,-0.212654,-0.868333,1.61984,0.22702,-1.41808,1.70869,1
