frame_number,q_cur_left_0,q_cur_left_1,q_cur_left_2,q_cur_left_3,q_cur_left_4,q_cur_left_5,q_cur_left_6,q_cur_right_0,q_cur_right_1,q_cur_right_2,q_cur_right_3,q_cur_right_4,q_cur_right_5,q_cur_right_6,q_target_left_0,q_target_left_1,q_target_left_2,q_target_left_3,q_target_left_4,q_target_left_5,q_target_left_6,q_target_right_0,q_target_right_1,q_target_right_2,q_target_right_3,q_target_right_4,q_target_right_5,q_target_right_6,u_cur_left_0,u_cur_left_1,u_cur_left_2,u_cur_left_3,u_cur_left_4,u_cur_left_5,u_cur_left_6,u_cur_right_0,u_cur_right_1,u_cur_right_2,u_cur_right_3,u_cur_right_4,u_cur_right_5,u_cur_right_6,left_base_x,left_base_y,left_base_z,left_base_rx,left_base_ry,left_base_rz,right_base_x,right_base_y,right_base_z,right_base_rx,right_base_ry,right_base_rz,tube_centroid_x,tube_centroid_y,tube_centroid_z,tube_direction_x,tube_direction_y,tube_direction_z,human_RFIN_x,human_RFIN_y,human_RFIN_z,human_LFIN_x,human_LFIN_y,human_LFIN_z,human_RFHD_x,human_RFHD_y,human_RFHD_z,human_LFHD_x,human_LFHD_y,human_LFHD_z,right_base1_x,right_base1_y,right_base1_z,right_base2_x,right_base2_y,right_base2_z,right_base3_x,right_base3_y,right_base3_z,left_base1_x,left_base1_y,left_base1_z,left_base2_x,left_base2_y,left_base2_z,left_base3_x,left_base3_y,left_base3_z,right_tip1_x,right_tip1_y,right_tip1_z,right_tip2_x,right_tip2_y,right_tip2_z,right_tip3_x,right_tip3_y,right_tip3_z,right_tip4_x,right_tip4_y,right_tip4_z,left_tip1_x,left_tip1_y,left_tip1_z,left_tip2_x,left_tip2_y,left_tip2_z,left_tip3_x,left_tip3_y,left_tip3_z,left_tip4_x,left_tip4_y,left_tip4_z,tube_tip1_x,tube_tip1_y,tube_tip1_z,tube_tip2_x,tube_tip2_y,tube_tip2_z,tube_tip3_x,tube_tip3_y,tube_tip3_z,tube_end1_x,tube_end1_y,tube_end1_z,tube_end2_x,tube_end2_y,tube_end2_z,tube_end3_x,tube_end3_y,tube_end3_z,tube_mid1_x,tube_mid1_y,tube_mid1_z,tube_mid2_x,tube_mid2_y,tube_mid2_z,tube_mid3_x,tube_mid3_y,tube_mid3_z,head_x,head_y,head_z,target_x,target_y,target_z,state_idx
3765891,-89.9928,90.0026,-14.9954,44.9927,5.00134,4.99638,-174.998,89.993,90.0063,14.9985,44.9955,4.99949,4.99616,5.00096,-90,90,-15,45,5,5,-175,90,90,15,45,5,5,5,6.13891,1.26335,2.0287,-6.45464,-0.680164,-2.13548,-0.0602552,-8.21556,5.59562,-2.43119,-5.51649,-0.254712,-1.24813,-0.491264,0.0677277,-0.558844,1.50308,1.90383,0.274889,-1.66799,-0.0200939,-0.547549,1.50956,-2.04883,0.267025,-1.74067,-0.85481,0.097376,1.25273,-0.0127386,0.999915,0.00276441,0,0,0,0,0,0,0,0,0,0,0,0,-128.974,-483.798,1585.15,-112.287,-523.143,1621.53,-155.517,-494.877,1532.34,197.526,-522.846,1561.91,183.566,-542.431,1592.05,212.545,-534.833,1510.56,-319.57,-293.257,809.516,-291.564,-244.726,840.422,-235.946,-286.203,849.617,-306.194,-257.242,874.533,239.73,-379.159,815.495,292.433,-340.089,809.005,318.034,-384.117,766.611,308.424,-356.598,839.254,-877.779,-693.17,1248.19,-831.467,-690.744,1252.34,-850.834,-694.47,1289.12,-891.146,890.535,1291.49,-846.618,889.155,1266.58,-882.846,888.821,1244.67,-837.506,-332.072,1277.26,-882.02,-332.265,1276.37,-859.026,-332.84,1237.58,0,0,0,0.226991,-1.4178,1.70882,0
3765892,-89.9929,90.0025,-14.9954,44.9928,5.00134,4.99638,-174.998,89.993,90.0062,14.9985,44.9955,4.99949,4.9961,5.00096,-90,90,-15,45,5,5,-175,90,90,15,45,5,5,5,6.13113,1.20111,2.03857,-6.46303,-0.682177,-2.14567,-0.06351,-8.26836,5.5628,-2.42063,-5.55806,-0.242057,-1.21832,-0.487361,0.0677822,-0.559036,1.50303,1.90431,0.274093,-1.66655,-0.0200896,-0.547633,1.50954,-2.04853,0.267058,-1.7405,-0.85481,0.097376,1.25273,-0.0127386,0.999915,0.00276441,0,0,0,0,0,0,0,0,0,0,0,0,-128.984,-483.812,1585.12,-112.288,-523.168,1621.54,-155.512,-494.85,1532.29,197.513,-522.79,1561.89,183.564,-542.371,1592.05,212.567,-534.769,1510.58,-319.587,-293.45,809.436,-291.546,-244.939,840.278,-235.992,-286.349,849.545,-306.218,-257.425,874.432,239.746,-379.191,815.488,292.458,-340.09,808.995,318.083,-384.122,766.598,308.439,-356.607,839.242,-877.77,-693.162,1248.19,-831.474,-690.74,1252.33,-850.829,-694.477,1289.12,-891.137,890.526,1291.47,-846.618,889.188,1266.59,-882.822,888.837,1244.67,-837.515,-332.111,1277.31,-882.02,-332.261,1276.38,-859.077,-332.794,1237.61,0,0,0,0.226996,-1.4178,1.70881,0
3765893,-89.9929,90.0025,-14.9955,44.9928,5.00134,4.99638,-174.998,89.993,90.0062,14.9985,44.9955,4.99949,4.9961,5.00096,-90,90,-15,45,5,5,-175,90,90,15,45,5,5,5,6.14482,1.14629,2.02505,-6.46679,-0.680848,-2.12795,-0.059785,-8.34583,5.53875,-2.44525,-5.5527,-0.254667,-1.23389,-0.482041,0.067795,-0.559031,1.50304,1.90434,0.273835,-1.66597,-0.0200087,-0.547529,1.50949,-2.04861,0.266628,-1.73859,-0.85481,0.097376,1.25273,-0.0127386,0.999915,0.00276441,0,0,0,0,0,0,0,0,0,0,0,0,-129,-483.796,1585.08,-112.203,-523.11,1621.55,-155.525,-494.871,1532.23,197.504,-522.706,1561.89,183.567,-542.286,1592.05,212.565,-534.703,1510.57,-319.578,-293.635,809.361,-291.582,-245.112,840.186,-235.892,-286.451,849.536,-306.247,-257.591,874.359,239.76,-379.231,815.468,292.49,-340.081,809,318.121,-384.135,766.574,308.467,-356.613,839.252,-877.777,-693.158,1248.19,-831.504,-690.704,1252.32,-850.853,-694.45,1289.12,-891.14,890.523,1291.47,-846.574,889.163,1266.59,-882.805,888.808,1244.69,-837.527,-332.087,1277.25,-882.014,-332.261,1276.38,-859.055,-332.82,1237.58,0,0,0,0.227015,-1.41781,1.70881,0
3765894,-89.9929,90.0025,-14.9955,44.9928,5.00134,4.99638,-174.998,89.993,90.0062,14.9985,44.9955,4.99949,4.9961,5.00096,-90,90,-15,45,5,5,-175,90,90,15,45,5,5,5,6.14482,1.14629,2.02505,-6.46679,-0.680848,-2.12795,-0.059785,-8.34583,5.53875,-2.44525,-5.5527,-0.254667,-1.23389,-0.482041,0.0677715,-0.558988,1.50306,1.90413,0.273436,-1.66629,-0.0199795,-0.547474,1.50958,-2.04759,0.266832,-1.73908,-0.85481,0.097376,1.25273,-0.0127386,0.999915,0.00276441,0,0,0,0,0,0,0,0,0,0,0,0,-129.019,-483.782,1585.03,-112.311,-523.117,1621.48,-155.479,-494.872,1532.2,197.507,-522.643,1561.87,183.57,-542.208,1592.05,212.553,-534.633,1510.57,-319.584,-293.836,809.241,-291.565,-245.324,840.068,-235.89,-286.609,849.42,-306.277,-257.741,874.244,239.813,-379.212,815.441,292.528,-340.094,808.984,318.16,-384.125,766.596,308.498,-356.609,839.214,-877.767,-693.151,1248.18,-831.469,-690.739,1252.34,-850.855,-694.449,1289.13,-891.158,890.537,1291.48,-846.625,889.226,1266.56,-882.842,888.817,1244.7,-837.526,-332.047,1277.26,-882.026,-332.248,1276.38,-859.047,-332.805,1237.63,0,0,0,0.227016,-1.41782,1.70882,0
3765895,-89.993,90.0025,-14.9955,44.9929,5.00134,4.99638,-174.998,89.993,90.0061,14.9985,44.9955,4.99949,4.9961,5.00096,-90,90,-15,45,5,5,-175,90,90,15,45,5,5,5,6.08071,1.10497,2.02234,-6.49323,-0.677303,-2.15113,-0.0681452,-8.53481,5.58385,-2.53553,-5.56999,-0.2708,-1.26637,-0.511942,0.0678121,-0.558959,1.50308,1.90416,0.273559,-1.66512,-0.0199815,-0.5474,1.50954,-2.04782,0.266234,-1.73833,-0.85481,0.097376,1.25273,-0.0127386,0.999915,0.00276441,0,0,0,0,0,0,0,0,0,0,0,0,-129.047,-483.747,1585,-112.288,-523.102,1621.48,-155.518,-494.889,1532.18,197.496,-522.551,1561.87,183.58,-542.151,1592.05,212.553,-534.569,1510.56,-319.582,-294.039,809.147,-291.578,-245.505,839.969,-235.999,-286.798,849.285,-306.291,-257.901,874.168,239.813,-379.227,815.428,292.544,-340.089,808.956,318.198,-384.115,766.562,308.498,-356.621,839.191,-877.77,-693.153,1248.18,-831.481,-690.723,1252.34,-850.859,-694.442,1289.11,-891.154,890.55,1291.47,-846.633,889.198,1266.59,-882.824,888.821,1244.68,-837.521,-332.084,1277.28,-882.016,-332.246,1276.38,-859.023,-332.832,1237.56,0,0,0,0.227018,-1.41782,1.70882,0
3765896,-89.993,90.0025,-14.9955,44.9929,5.00134,4.99638,-174.998,89.993,90.0061,14.9984,44.9956,4.99949,4.9961,5.00096,-90,90,-15,45,5,5,-175,90,90,15,45,5,5,5,6.11339,1.10612,2.00999,-6.51798,-0.671731,-2.15274,-0.0636967,-8.5865,5.64022,-2.53888,-5.5753,-0.270663,-1.25757,-0.488726,0.0678112,-0.558737,1.50304,1.90433,0.273597,-1.66623,-0.0199562,-0.546938,1.50937,-2.04851,0.269133,-1.73852,-0.85481,0.097376,1.25273,-0.0127386,0.999915,0.00276441,0,0,0,0,0,0,0,0,0,0,0,0,-129.049,-483.748,1584.97,-112.348,-523.073,1621.19,-155.534,-494.884,1532.12,197.526,-522.482,1561.86,183.578,-542.078,1592.04,212.576,-534.511,1510.56,-319.526,-294.226,809.046,-291.613,-245.657,839.866,-235.685,-286.738,848.929,-306.319,-258.028,874.08,239.847,-379.203,815.419,292.57,-340.122,808.928,318.217,-384.121,766.544,308.53,-356.62,839.188,-877.776,-693.153,1248.17,-831.477,-690.731,1252.34,-850.855,-694.447,1289.11,-891.131,890.528,1291.47,-846.629,889.214,1266.58,-882.83,888.849,1244.69,-837.529,-332.051,1277.28,-882.031,-332.243,1276.38,-859.047,-332.843,1237.56,0,0,0,0.227011,-1.41782,1.70881,0
3765897,-89.9931,90.0024,-14.9956,44.993,5.00129,4.99638,-174.998,89.993,90.0061,14.9984,44.9956,4.99949,4.9961,5.00096,-90,90,-15,45,5,5,-175,90,90,15,45,5,5,5,6.00245,1.14709,2.00334,-6.52153,-0.672598,-2.14738,-0.0679161,-8.68486,5.64291,-2.56744,-5.56735,-0.260807,-1.23969,-0.50426,0.067825,-0.558741,1.50305,1.90436,0.273362,-1.66545,-0.0200294,-0.547508,1.50918,-2.04766,0.271097,-1.739,-0.85481,0.0973773,1.25274,-0.0127387,0.999915,0.00276361,0,0,0,0,0,0,0,0,0,0,0,0,-129.055,-483.741,1584.94,-112.307,-523.075,1621.34,-155.546,-494.487,1531.91,197.509,-522.41,1561.86,183.575,-542.017,1592.04,212.568,-534.472,1510.54,-319.52,-294.407,808.945,-291.622,-245.856,839.783,-236.019,-287.107,849.13,-306.31,-258.28,873.958,239.856,-379.214,815.403,292.558,-340.104,808.917,318.217,-384.127,766.53,308.534,-356.59,839.16,-877.781,-693.15,1248.19,-831.498,-690.698,1252.33,-850.846,-694.457,1289.12,-891.149,890.54,1291.46,-846.589,889.204,1266.58,-882.901,888.904,1244.68,-837.52,-332.063,1277.31,-882.024,-332.245,1276.37,-859.044,-332.835,1237.56,0,0,0,0.227007,-1.41782,1.70881,0
3765898,-89.9931,90.0024,-14.9957,44.993,5.00129,4.99638,-174.998,89.9929,90.0061,14.9984,44.9956,4.99949,4.9961,5.00096,-90,90,-15,45,5,5,-175,90,90,15,45,5,5,5,6.00504,1.24,2.0042,-6.47037,-0.677251,-2.14691,-0.0585969,-8.74224,5.60948,-2.61509,-5.5759,-0.272822,-1.26054,-0.510268,0.0678318,-0.558804,1.50304,1.90436,0.273085,-1.66502,-0.0200867,-0.547485,1.50913,-2.04797,0.270631,-1.73948,-0.85481,0.0973773,1.25274,-0.0127387,0.999915,0.00276361,0,0,0,0,0,0,0,0,0,0,0,0,-129.073,-483.729,1584.89,-112.349,-523.022,1621.25,-155.584,-494.53,1531.88,197.504,-522.37,1561.84,183.579,-541.97,1592.02,212.567,-534.41,1510.54,-319.519,-294.556,808.865,-291.607,-246.017,839.642,-236.018,-287.246,849.055,-306.317,-258.446,873.861,239.869,-379.202,815.375,292.537,-340.082,808.896,318.216,-384.109,766.519,308.532,-356.578,839.152,-877.776,-693.156,1248.19,-831.477,-690.736,1252.33,-850.856,-694.451,1289.12,-891.111,890.51,1291.47,-846.552,889.162,1266.59,-882.849,888.843,1244.67,-837.533,-332.076,1277.28,-882.038,-332.259,1276.36,-859.022,-332.876,1237.55,0,0,0,0.226999,-1.41782,1.70881,0
3765899,-89.9932,90.0024,-14.9957,44.9931,5.00129,4.99638,-174.998,89.9929,90.0061,14.9984,44.9956,4.99949,4.9961,5.00096,-90,90,-15,45,5,5,-175,90,90,15,45,5,5,5,5.95187,1.3339,1.98562,-6.44233,-0.679207,-2.13635,-0.09459,-8.79676,5.62725,-2.61293,-5.64877,-0.265741,-1.27597,-0.475119,0.0678576,-0.558901,1.50302,1.9045,0.272932,-1.66404,-0.0200256,-0.547256,1.5094,-2.04791,0.266749,-1.73827,-0.85481,0.0973773,1.25274,-0.0127387,0.999915,0.00276361,0,0,0,0,0,0,0,0,0,0,0,0,-129.11,-483.733,1584.86,-112.37,-523.05,1621.27,-155.594,-494.921,1532.01,197.49,-522.324,1561.83,183.581,-541.926,1592.02,212.571,-534.354,1510.54,-319.511,-294.699,808.776,-291.624,-246.184,839.534,-236.012,-287.364,848.971,-306.34,-258.517,873.796,239.862,-379.212,815.362,292.546,-340.094,808.866,318.24,-384.117,766.51,308.529,-356.578,839.129,-877.777,-693.16,1248.18,-831.493,-690.733,1252.32,-850.855,-694.468,1289.12,-891.161,890.556,1291.49,-846.593,889.203,1266.56,-882.777,888.8,1244.69,-837.53,-332.098,1277.26,-882.028,-332.26,1276.37,-859.058,-332.812,1237.58,0,0,0,0.22701,-1.41782,1.70881,0
3765900,-89.9932,90.0024,-14.9957,44.9931,5.00129,4.99638,-174.998,89.9929,90.0061,14.9984,44.9956,4.99949,4.9961,5.00096,-90,90,-15,45,5,5,-175,90,90,15,45,5,5,5,5.95187,1.3339,1.98562,-6.44233,-0.679207,-2.13635,-0.09459,-8.79676,5.62725,-2.61293,-5.64877,-0.265741,-1.27597,-0.475119,0.0678764,-0.558944,1.50303,1.90443,0.272727,-1.66327,-0.0200009,-0.547238,1.50936,-2.04784,0.267023,-1.7379,-0.85481,0.0973773,1.25274,-0.0127387,0.999915,0.00276361,0,0,0,0,0,0,0,0,0,0,0,0,-129.111,-483.741,1584.83,-112.357,-523.04,1621.24,-155.594,-494.922,1531.96,197.482,-522.279,1561.82,183.595,-541.883,1592,212.567,-534.324,1510.52,-319.553,-294.82,808.735,-291.586,-246.335,839.464,-236.012,-287.467,848.887,-306.347,-258.622,873.743,239.907,-379.249,815.333,292.536,-340.081,808.835,318.235,-384.13,766.472,308.526,-356.58,839.085,-877.784,-693.182,1248.18,-831.448,-690.778,1252.34,-850.862,-694.476,1289.11,-891.169,890.527,1291.48,-846.586,889.169,1266.58,-882.809,888.811,1244.7,-837.545,-332.077,1277.24,-882.037,-332.267,1276.36,-859.041,-332.878,1237.56,0,0,0,0.227012,-1.41781,1.70881,0
3765901,-89.9932,90.0025,-14.9957,44.9932,5.00129,4.99638,-174.998,89.9929,90.006,14.9984,44.9956,4.99949,4.9961,5.00096,-90,90,-15,45,5,5,-175,90,90,15,45,5,5,5,5.91047,1.39558,2.04335,-6.40302,-0.674168,-2.11721,-0.0675264,-8.85199,5.58902,-2.62235,-5.6555,-0.274289,-1.27476,-0.506979,0.0678633,-0.558894,1.503,1.90453,0.27287,-1.6635,-0.0201245,-0.547578,1.50908,-2.04775,0.269939,-1.73919,-0.85481,0.0973773,1.25274,-0.0127387,0.999915,0.00276361,0,0,0,0,0,0,0,0,0,0,0,0,-129.121,-483.727,1584.79,-112.377,-522.999,1621.22,-155.64,-494.56,1531.76,197.475,-522.238,1561.81,183.576,-541.844,1592,212.566,-534.268,1510.51,-319.546,-294.922,808.67,-291.615,-246.398,839.423,-236.013,-287.55,848.821,-306.339,-258.735,873.674,239.892,-379.24,815.337,292.528,-340.108,808.823,318.247,-384.154,766.463,308.558,-356.582,839.084,-877.776,-693.182,1248.17,-831.473,-690.771,1252.33,-850.875,-694.449,1289.09,-891.158,890.534,1291.47,-846.531,889.195,1266.57,-882.768,888.76,1244.68,-837.387,-332.111,1277.47,-882.038,-332.257,1276.36,-858.997,-332.893,1237.56,0,0,0,0.227013,-1.41782,1.70881,0
3765902,-89.9933,90.0025,-14.9958,44.9932,5.00129,4.99644,-174.998,89.9929,90.0059,14.9984,44.9957,4.99949,4.99605,5.00096,-90,90,-15,45,5,5,-175,90,90,15,45,5,5,5,5.95967,1.48778,2.03987,-6.42609,-0.678701,-2.12005,-0.0883813,-8.87815,5.53668,-2.60603,-5.64051,-0.242548,-1.27601,-0.490962,0.0679146,-0.559056,1.503,1.90477,0.27203,-1.66218,-0.0199544,-0.54716,1.50937,-2.04731,0.266622,-1.73672,-0.85481,0.0973773,1.25274,-0.0127387,0.999915,0.00276361,0,0,0,0,0,0,0,0,0,0,0,0,-129.16,-483.719,1584.78,-112.373,-523.02,1621.23,-155.602,-494.929,1531.91,197.47,-522.199,1561.79,183.591,-541.8,1592,212.581,-534.252,1510.51,-319.533,-294.996,808.625,-291.605,-246.488,839.342,-236.004,-287.599,848.771,-306.363,-258.828,873.61,239.898,-379.29,815.332,292.535,-340.126,808.811,318.266,-384.172,766.457,308.563,-356.599,839.092,-877.769,-693.184,1248.17,-831.473,-690.782,1252.34,-850.834,-694.505,1289.12,-891.13,890.522,1291.48,-846.576,889.178,1266.61,-882.79,888.788,1244.68,-837.515,-332.108,1277.25,-882.025,-332.274,1276.36,-859.055,-332.853,1237.56,0,0,0,0.227018,-1.4178,1.70881,0
3765903,-89.9933,90.0025,-14.9958,44.9933,5.00129,4.99644,-174.998,89.9929,90.0059,14.9984,44.9957,4.99949,4.99605,5.00096,-90,90,-15,45,5,5,-175,90,90,15,45,5,5,5,6.00802,1.4454,2.03155,-6.42954,-0.678856,-2.12908,-0.0731427,-8.87298,5.53064,-2.61951,-5.66097,-0.282643,-1.26375,-0.497089,0.0678856,-0.558853,1.50299,1.90471,0.272488,-1.66321,-0.0199618,-0.547199,1.50934,-2.04736,0.266437,-1.7364,-0.85481,0.0973773,1.25274,-0.0127387,0.999915,0.00276361,0,0,0,0,0,0,0,0,0,0,0,0,-129.174,-483.734,1584.76,-112.363,-523.01,1621.23,-155.621,-494.94,1531.88,197.478,-522.172,1561.79,183.579,-541.776,1591.99,212.575,-534.23,1510.5,-319.533,-295.042,808.555,-291.624,-246.51,839.324,-235.998,-287.682,848.73,-306.337,-258.898,873.564,239.897,-379.307,815.34,292.551,-340.166,808.803,318.298,-384.182,766.46,308.574,-356.625,839.066,-877.777,-693.183,1248.17,-831.476,-690.759,1252.32,-850.852,-694.493,1289.12,-891.138,890.55,1291.49,-846.549,889.174,1266.6,-882.808,888.826,1244.68,-837.515,-332.081,1277.28,-882.03,-332.271,1276.36,-859.048,-332.828,1237.55,0,0,0,0.227024,-1.41782,1.70881,0
3765904,-89.9933,90.0025,-14.9958,44.9933,5.00129,4.99644,-174.998,89.9929,90.0059,14.9985,44.9957,4.99949,4.99605,5.00096,-90,90,-15,45,5,5,-175,90,90,15,45,5,5,5,6.02412,1.42953,2.0089,-6.42737,-0.691049,-2.13291,-0.0687568,-8.84328,5.49921,-2.58572,-5.67197,-0.266652,-1.27112,-0.489435,0.0679051,-0.5588,1.50297,1.90502,0.272498,-1.66318,-0.0199605,-0.547382,1.5092,-2.04624,0.270119,-1.73729,-0.85481,0.0973773,1.25274,-0.0127387,0.999915,0.00276361,0,0,0,0,0,0,0,0,0,0,0,0,-129.17,-483.727,1584.74,-112.426,-522.989,1621.18,-155.584,-494.606,1531.69,197.479,-522.148,1561.81,183.576,-541.743,1591.98,212.59,-534.22,1510.52,-319.51,-295.084,808.537,-291.626,-246.54,839.293,-235.984,-287.699,848.694,-306.323,-258.922,873.563,239.94,-379.328,815.296,292.593,-340.171,808.802,318.308,-384.194,766.456,308.587,-356.632,839.063,-877.778,-693.168,1248.18,-831.469,-690.763,1252.33,-850.835,-694.493,1289.12,-891.123,890.517,1291.48,-846.545,889.168,1266.6,-882.781,888.759,1244.69,-837.518,-332.062,1277.28,-882.031,-332.266,1276.37,-859.038,-332.876,1237.59,0,0,0,0.227012,-1.41781,1.7088,0
3765905,-89.9933,90.0025,-14.9958,44.9933,5.00129,4.99644,-174.998,89.9929,90.0059,14.9985,44.9957,4.99949,4.99605,5.00096,-90,90,-15,45,5,5,-175,90,90,15,45,5,5,5,6.02412,1.42953,2.0089,-6.42737,-0.691049,-2.13291,-0.0687568,-8.84328,5.49921,-2.58572,-5.67197,-0.266652,-1.27112,-0.489435,0.0679128,-0.558915,1.50301,1.90475,0.272221,-1.66266,-0.0200314,-0.547606,1.50915,-2.04687,0.268936,-1.7376,-0.85481,0.0973773,1.25274,-0.0127387,0.999915,0.00276361,0,0,0,0,0,0,0,0,0,0,0,0,-129.152,-483.736,1584.74,-112.36,-522.963,1621.26,-155.615,-494.606,1531.71,197.485,-522.14,1561.81,183.601,-541.732,1592,212.589,-534.192,1510.53,-319.464,-295.096,808.514,-291.61,-246.569,839.28,-235.967,-287.724,848.683,-306.317,-258.962,873.511,239.972,-379.366,815.295,292.592,-340.2,808.776,318.343,-384.248,766.445,308.616,-356.668,839.067,-877.76,-693.168,1248.17,-831.47,-690.746,1252.33,-850.832,-694.474,1289.13,-891.148,890.561,1291.49,-846.567,889.187,1266.59,-882.816,888.825,1244.67,-837.524,-332.098,1277.27,-882.016,-332.25,1276.37,-859.05,-332.848,1237.59,0,0,0,0.227013,-1.41781,1.70881,0
3765906,-89.9933,90.0024,-14.9958,44.9933,5.00129,4.99644,-174.998,89.9929,90.0058,14.9985,44.9957,4.99949,4.99605,5.00096,-90,90,-15,45,5,5,-175,90,90,15,45,5,5,5,6.06229,1.42975,2.07486,-6.41734,-0.668467,-2.11392,-0.0692372,-8.84271,5.45969,-2.56878,-5.68828,-0.267539,-1.27435,-0.509643,0.0679185,-0.558916,1.50299,1.90488,0.2722,-1.6629,-0.0200396,-0.547674,1.50911,-2.0469,0.269206,-1.73763,-0.85481,0.0973773,1.25274,-0.0127387,0.999915,0.00276361,0,0,0,0,0,0,0,0,0,0,0,0,-129.146,-483.742,1584.74,-112.34,-522.981,1621.28,-155.62,-494.571,1531.68,197.496,-522.138,1561.81,183.603,-541.72,1592.01,212.608,-534.182,1510.53,-319.451,-295.102,808.518,-291.568,-246.563,839.269,-235.964,-287.729,848.683,-306.295,-258.948,873.508,240.007,-379.388,815.28,292.642,-340.211,808.812,318.382,-384.261,766.439,308.672,-356.679,839.063,-877.777,-693.159,1248.18,-831.47,-690.724,1252.33,-850.829,-694.473,1289.12,-891.153,890.569,1291.48,-846.625,889.184,1266.59,-882.806,888.821,1244.68,-837.344,-332.064,1277.49,-882.026,-332.254,1276.37,-859.058,-332.79,1237.56,0,0,0,0.227028,-1.4178,1.70881,0
3765907,-89.9934,90.0024,-14.9959,44.9934,5.00129,4.99644,-174.998,89.993,90.0058,14.9985,44.9957,4.99949,4.99605,5.00091,-90,90,-15,45,5,5,-175,90,90,15,45,5,5,5,6.11555,1.38243,2.06958,-6.46092,-0.676261,-2.12837,-0.074002,-8.785,5.42399,-2.56059,-5.67356,-0.258611,-1.28051,-0.478593,0.0679093,-0.558683,1.50301,1.90478,0.272741,-1.66388,-0.0200107,-0.547519,1.50912,-2.0468,0.26972,-1.73768,-0.854809,0.0973778,1.25274,-0.0127375,0.999915,0.00276392,0,0,0,0,0,0,0,0,0,0,0,0,-129.143,-483.715,1584.74,-112.364,-522.983,1621.23,-155.601,-494.561,1531.69,197.52,-522.117,1561.83,183.609,-541.713,1592.01,212.612,-534.172,1510.55,-319.418,-295.079,808.477,-291.534,-246.564,839.273,-235.914,-287.712,848.661,-306.252,-258.918,873.496,240.041,-379.429,815.283,292.701,-340.246,808.798,318.443,-384.288,766.454,308.699,-356.701,839.069,-877.758,-693.152,1248.18,-831.458,-690.739,1252.33,-850.831,-694.46,1289.11,-891.153,890.551,1291.48,-846.553,889.176,1266.59,-882.784,888.818,1244.66,-837.525,-332.074,1277.28,-882.016,-332.251,1276.36,-858.986,-332.863,1237.56,0,0,0,0.227018,-1.41781,1.70882,0
3765908,-89.9934,90.0024,-14.9959,44.9934,5.00129,4.99644,-174.998,89.993,90.0057,14.9985,44.9957,4.99949,4.99605,5.00091,-90,90,-15,45,5,5,-175,90,90,15,45,5,5,5,6.09416,1.33403,2.06021,-6.42033,-0.689083,-2.13109,-0.0760166,-8.76376,5.38957,-2.54251,-5.6782,-0.245287,-1.27116,-0.486365,0.0679515,-0.558718,1.503,1.90498,0.27248,-1.6638,-0.0199663,-0.547562,1.50912,-2.04674,0.269114,-1.73666,-0.854809,0.0973778,1.25274,-0.0127375,0.999915,0.00276392,0,0,0,0,0,0,0,0,0,0,0,0,-129.138,-483.69,1584.74,-112.295,-522.907,1621.3,-155.587,-494.52,1531.69,197.553,-522.117,1561.84,183.635,-541.707,1592.03,212.655,-534.178,1510.56,-319.365,-295.053,808.477,-291.479,-246.545,839.265,-235.889,-287.684,848.662,-306.184,-258.911,873.49,240.112,-379.434,815.286,292.758,-340.249,808.82,318.475,-384.31,766.491,308.753,-356.714,839.084,-877.757,-693.141,1248.18,-831.462,-690.724,1252.33,-850.838,-694.458,1289.12,-891.138,890.558,1291.47,-846.52,889.198,1266.59,-882.788,888.821,1244.66,-837.522,-332.084,1277.26,-882.014,-332.25,1276.36,-859.03,-332.819,1237.58,0,0,0,0.227011,-1.41778,1.7088,0
3765909,-89.9934,90.0024,-14.9959,44.9935,5.00129,4.99644,-174.998,89.9931,90.0057,14.9985,44.9958,4.99949,4.99605,5.00091,-90,90,-15,45,5,5,-175,90,90,15,45,5,5,5,6.07956,1.32424,2.01783,-6.46047,-0.681892,-2.13901,-0.0730919,-8.758,5.38587,-2.52889,-5.67227,-0.259483,-1.27121,-0.479673,0.0679904,-0.558788,1.50302,1.90495,0.272331,-1.66306,-0.0199745,-0.547532,1.50912,-2.04674,0.270235,-1.73824,-0.854809,0.0973778,1.25274,-0.0127375,0.999915,0.00276392,0,0,0,0,0,0,0,0,0,0,0,0,-129.076,-483.674,1584.75,-112.327,-522.915,1621.22,-155.538,-494.472,1531.68,197.565,-522.1,1561.85,183.664,-541.698,1592.04,212.675,-534.179,1510.55,-319.339,-294.99,808.519,-291.445,-246.488,839.288,-235.842,-287.698,848.683,-306.15,-258.84,873.53,240.163,-379.425,815.296,292.843,-340.262,808.838,318.546,-384.33,766.493,308.8,-356.729,839.091,-877.756,-693.156,1248.18,-831.474,-690.723,1252.33,-850.843,-694.465,1289.12,-891.133,890.534,1291.47,-846.606,889.192,1266.59,-882.821,888.84,1244.65,-837.522,-332.081,1277.24,-882.017,-332.241,1276.37,-859.014,-332.87,1237.55,0,0,0,0.227021,-1.41779,1.7088,0
