frame_number,q_cur_left_0,q_cur_left_1,q_cur_left_2,q_cur_left_3,q_cur_left_4,q_cur_left_5,q_cur_left_6,q_cur_right_0,q_cur_right_1,q_cur_right_2,q_cur_right_3,q_cur_right_4,q_cur_right_5,q_cur_right_6,q_target_left_0,q_target_left_1,q_target_left_2,q_target_left_3,q_target_left_4,q_target_left_5,q_target_left_6,q_target_right_0,q_target_right_1,q_target_right_2,q_target_right_3,q_target_right_4,q_target_right_5,q_target_right_6,u_cur_left_0,u_cur_left_1,u_cur_left_2,u_cur_left_3,u_cur_left_4,u_cur_left_5,u_cur_left_6,u_cur_right_0,u_cur_right_1,u_cur_right_2,u_cur_right_3,u_cur_right_4,u_cur_right_5,u_cur_right_6,left_base_x,left_base_y,left_base_z,left_base_rx,left_base_ry,left_base_rz,right_base_x,right_base_y,right_base_z,right_base_rx,right_base_ry,right_base_rz,tube_centroid_x,tube_centroid_y,tube_centroid_z,tube_direction_x,tube_direction_y,tube_direction_z,human_RFIN_x,human_RFIN_y,human_RFIN_z,human_LFIN_x,human_LFIN_y,human_LFIN_z,human_RFHD_x,human_RFHD_y,human_RFHD_z,human_LFHD_x,human_LFHD_y,human_LFHD_z,right_base1_x,right_base1_y,right_base1_z,right_base2_x,right_base2_y,right_base2_z,right_base3_x,right_base3_y,right_base3_z,left_base1_x,left_base1_y,left_base1_z,left_base2_x,left_base2_y,left_base2_z,left_base3_x,left_base3_y,left_base3_z,right_tip1_x,right_tip1_y,right_tip1_z,right_tip2_x,right_tip2_y,right_tip2_z,right_tip3_x,right_tip3_y,right_tip3_z,right_tip4_x,right_tip4_y,right_tip4_z,left_tip1_x,left_tip1_y,left_tip1_z,left_tip2_x,left_tip2_y,left_tip2_z,left_tip3_x,left_tip3_y,left_tip3_z,left_tip4_x,left_tip4_y,left_tip4_z,tube_tip1_x,tube_tip1_y,tube_tip1_z,tube_tip2_x,tube_tip2_y,tube_tip2_z,tube_tip3_x,tube_tip3_y,tube_tip3_z,tube_end1_x,tube_end1_y,tube_end1_z,tube_end2_x,tube_end2_y,tube_end2_z,tube_end3_x,tube_end3_y,tube_end3_z,tube_mid1_x,tube_mid1_y,tube_mid1_z,tube_mid2_x,tube_mid2_y,tube_mid2_z,tube_mid3_x,tube_mid3_y,tube_mid3_z,head_x,head_y,head_z,target_x,target_y,target_z,state_idx
3759120,-89.9957,90.002,-14.9971,44.9951,5.00124,4.9966,-174.998,89.9952,90.0042,14.9991,44.9969,4.99955,4.99605,5.00091,-90,90,-15,45,5,5,-175,90,90,15,45,5,5,5,5.63193,1.9608,1.89042,-6.20195,-0.659546,-2.07244,-0.0687226,-7.20775,5.04477,-2.09283,-5.73309,-0.247942,-1.2607,-0.478561,-0.00767423,-0.547231,1.50168,1.93394,0.247087,-1.21463,-0.0911179,-0.577604,1.50469,-2.01555,0.242847,-1.29171,-0.854826,0.097403,1.25271,-0.012745,0.999915,0.00274183,0,0,0,0,0,0,0,0,0,0,0,0,-219.655,-564.891,1575.44,-189.299,-592.482,1613.45,-237.06,-586.893,1522.12,92.1508,-458.996,1562.48,86.9824,-482.517,1592.78,112.855,-464.691,1512.04,-444.891,-486.722,790.053,-441.726,-430.928,819.958,-374.502,-443.988,831.376,-450.204,-448.629,853.63,96.9283,-323.21,813.214,127.194,-265.28,807.26,170.118,-295.259,766.757,147.607,-273.407,838.137,-877.769,-693.142,1248.13,-831.535,-690.632,1252.33,-850.866,-694.452,1289.07,-891.173,890.565,1291.41,-846.638,889.177,1266.55,-882.786,888.807,1244.62,-837.346,-332.063,1277.6,-882.03,-332.238,1276.34,-859.084,-332.813,1237.51,0,0,0,0.227018,-1.41782,1.70879,0
3759121,-89.9957,90.002,-14.9971,44.9951,5.00124,4.9966,-174.998,89.9952,90.0042,14.9991,44.9969,4.99955,4.99605,5.00091,-90,90,-15,45,5,5,-175,90,90,15,45,5,5,5,5.63369,2.00747,1.90605,-6.2061,-0.676876,-2.07708,-0.0723681,-7.21812,5.03709,-2.09102,-5.69068,-0.274025,-1.24894,-0.499755,-0.00753479,-0.54731,1.50167,1.93426,0.246696,-1.21521,-0.0910593,-0.577774,1.50471,-2.01532,0.243885,-1.29463,-0.854826,0.097403,1.25271,-0.012745,0.999915,0.00274183,0,0,0,0,0,0,0,0,0,0,0,0,-219.521,-564.866,1575.45,-189.266,-592.592,1613.38,-236.967,-586.827,1522.11,92.331,-459.148,1562.49,87.1363,-482.668,1592.79,113.045,-464.868,1512.07,-444.704,-486.452,790.101,-441.491,-430.711,819.96,-374.282,-443.738,831.384,-450.018,-448.34,853.627,97.1953,-323.307,813.231,127.491,-265.382,807.277,170.404,-295.364,766.776,147.889,-273.508,838.161,-877.773,-693.149,1248.13,-831.532,-690.68,1252.35,-850.846,-694.494,1289.07,-891.152,890.554,1291.4,-846.584,889.157,1266.57,-882.811,888.819,1244.64,-837.568,-332.144,1277.3,-882.039,-332.247,1276.34,-859.03,-332.85,1237.49,0,0,0,0.227003,-1.41781,1.70878,0
3759122,-89.9957,90.002,-14.9971,44.9951,5.00124,4.9966,-174.998,89.9952,90.0042,14.9991,44.9969,4.99955,4.99605,5.00091,-90,90,-15,45,5,5,-175,90,90,15,45,5,5,5,5.61534,2.02446,1.90126,-6.22985,-0.682443,-2.06883,-0.0694339,-7.23374,5.04246,-2.10839,-5.70356,-0.239441,-1.26634,-0.488907,-0.00732979,-0.547592,1.50164,1.9344,0.246421,-1.21584,-0.0907943,-0.578571,1.50504,-2.01335,0.240504,-1.29786,-0.854826,0.097402,1.25271,-0.0127442,0.999915,0.00274248,0,0,0,0,0,0,0,0,0,0,0,0,-219.447,-564.831,1575.44,-189.425,-592.468,1613.56,-236.868,-586.784,1522.1,92.5305,-459.346,1562.5,87.301,-482.82,1592.81,113.227,-465.011,1512.1,-444.559,-486.231,790.086,-441.248,-430.463,819.952,-374.09,-443.509,831.41,-450.502,-447.753,853.817,97.4507,-323.39,813.277,127.795,-265.483,807.323,170.698,-295.493,766.808,148.157,-273.59,838.203,-877.779,-693.149,1248.12,-831.53,-690.682,1252.4,-850.872,-694.451,1289.08,-891.156,890.543,1291.43,-846.55,889.173,1266.61,-882.824,888.813,1244.62,-837.569,-332.137,1277.28,-882.04,-332.245,1276.34,-859.088,-332.833,1237.5,0,0,0,0.226999,-1.41781,1.70878,0
3759123,-89.9957,90.002,-14.9971,44.9951,5.00124,4.9966,-174.998,89.9952,90.0042,14.9991,44.9969,4.99955,4.99605,5.00091,-90,90,-15,45,5,5,-175,90,90,15,45,5,5,5,5.62533,2.0604,1.91659,-6.206,-0.7007,-2.05746,-0.0705117,-7.26626,5.04993,-2.11528,-5.6863,-0.270852,-1.23746,-0.498088,-0.00673697,-0.548764,1.50151,1.93502,0.243891,-1.21474,-0.0908304,-0.577844,1.50479,-2.01464,0.243752,-1.29563,-0.854826,0.097402,1.25271,-0.0127442,0.999915,0.00274248,0,0,0,0,0,0,0,0,0,0,0,0,-219.323,-564.795,1575.45,-189.125,-592.563,1613.4,-236.757,-586.735,1522.1,92.7405,-459.725,1562.47,87.4383,-482.955,1592.83,113.422,-465.164,1512.14,-444.376,-486.01,790.09,-441.078,-430.138,819.994,-373.879,-443.36,831.385,-449.608,-447.88,853.654,97.7524,-323.485,813.26,128.109,-265.587,807.364,170.977,-295.657,766.817,148.413,-273.694,838.252,-877.768,-693.156,1248.12,-831.522,-690.71,1252.36,-850.883,-694.432,1289.07,-891.148,890.534,1291.41,-846.667,889.175,1266.57,-882.783,888.778,1244.64,-837.567,-332.173,1277.31,-882.033,-332.256,1276.34,-859.086,-332.807,1237.52,0,0,0,0.226995,-1.41781,1.70878,0
3759124,-89.9957,90.002,-14.9971,44.9951,5.00124,4.9966,-174.998,89.9952,90.0042,14.9991,44.9969,4.99955,4.99605,5.00091,-90,90,-15,45,5,5,-175,90,90,15,45,5,5,5,5.62533,2.0604,1.91659,-6.206,-0.7007,-2.05746,-0.0705117,-7.26626,5.04993,-2.11528,-5.6863,-0.270852,-1.23746,-0.498088,-0.00672459,-0.54869,1.50152,1.93503,0.244341,-1.21645,-0.0906692,-0.577634,1.50472,-2.0149,0.24371,-1.29274,-0.854826,0.097402,1.25271,-0.0127442,0.999915,0.00274248,0,0,0,0,0,0,0,0,0,0,0,0,-219.239,-564.765,1575.46,-188.924,-592.413,1613.47,-236.669,-586.663,1522.09,92.9227,-459.87,1562.5,87.5873,-483.098,1592.84,113.589,-465.333,1512.16,-444.179,-485.803,790.05,-440.857,-429.956,820.004,-373.668,-443.222,831.409,-449.389,-447.682,853.609,97.9879,-323.579,813.271,128.404,-265.677,807.374,171.224,-295.803,766.875,148.695,-273.831,838.284,-877.773,-693.164,1248.11,-831.515,-690.711,1252.38,-850.86,-694.466,1289.08,-891.15,890.527,1291.41,-846.594,889.158,1266.58,-882.78,888.801,1244.64,-837.576,-332.137,1277.31,-882.034,-332.26,1276.34,-859.083,-332.823,1237.53,0,0,0,0.226998,-1.41782,1.70879,0
3759125,-89.9957,90.002,-14.9971,44.9951,5.00124,4.9966,-174.998,89.9952,90.0042,14.999,44.9969,4.99955,4.99605,5.00091,-90,90,-15,45,5,5,-175,90,90,15,45,5,5,5,5.64302,1.9984,1.89967,-6.19297,-0.666346,-2.07339,-0.0770351,-7.31566,5.01174,-2.14595,-5.68807,-0.249073,-1.26508,-0.481644,-0.0065759,-0.548799,1.50149,1.93521,0.244461,-1.21668,-0.0906538,-0.577772,1.50478,-2.01453,0.244231,-1.29597,-0.854826,0.097402,1.25271,-0.0127442,0.999915,0.00274248,0,0,0,0,0,0,0,0,0,0,0,0,-219.135,-564.729,1575.45,-188.946,-592.533,1613.37,-236.572,-586.628,1522.1,93.0795,-459.994,1562.51,87.7317,-483.225,1592.85,113.743,-465.437,1512.18,-444.023,-485.659,790.042,-440.685,-429.792,820.007,-373.475,-443.105,831.388,-449.212,-447.547,853.612,98.2378,-323.655,813.29,128.674,-265.769,807.41,171.509,-295.909,766.896,149.01,-273.968,838.288,-877.758,-693.166,1248.12,-831.503,-690.717,1252.41,-850.868,-694.467,1289.08,-891.18,890.58,1291.42,-846.549,889.135,1266.59,-882.902,888.887,1244.67,-837.581,-332.168,1277.32,-882.033,-332.255,1276.35,-859.043,-332.878,1237.55,0,0,0,0.227013,-1.41781,1.70879,0
3759126,-89.9957,90.002,-14.9971,44.9951,5.00124,4.9966,-174.998,89.9952,90.0042,14.999,44.9969,4.99955,4.99605,5.00091,-90,90,-15,45,5,5,-175,90,90,15,45,5,5,5,5.64139,1.98771,1.90338,-6.20838,-0.66636,-2.06876,-0.0751414,-7.37134,4.99262,-2.1503,-5.71665,-0.233345,-1.25411,-0.475701,-0.0069748,-0.547649,1.50163,1.93494,0.24667,-1.21921,-0.0905837,-0.577744,1.50481,-2.01428,0.244398,-1.29665,-0.854826,0.097402,1.25271,-0.0127442,0.999915,0.00274248,0,0,0,0,0,0,0,0,0,0,0,0,-219.049,-564.691,1575.43,-188.901,-592.528,1613.33,-236.477,-586.618,1522.07,93.192,-459.842,1562.55,87.8736,-483.334,1592.86,113.874,-465.561,1512.2,-443.878,-485.513,790.036,-440.519,-429.647,820.001,-373.281,-442.982,831.395,-449.04,-447.43,853.618,98.5039,-323.721,813.282,128.941,-265.888,807.43,171.75,-296.04,766.919,149.288,-274.082,838.272,-877.77,-693.154,1248.12,-831.498,-690.718,1252.38,-850.856,-694.479,1289.09,-891.137,890.531,1291.42,-846.653,889.201,1266.61,-882.913,888.883,1244.62,-837.574,-332.172,1277.29,-882.035,-332.252,1276.35,-859.081,-332.833,1237.5,0,0,0,0.227004,-1.41781,1.70878,0
3759127,-89.9957,90.002,-14.9971,44.9951,5.00124,4.9966,-174.998,89.9952,90.0042,14.999,44.9969,4.99955,4.99605,5.00091,-90,90,-15,45,5,5,-175,90,90,15,45,5,5,5,5.69248,1.96301,1.90744,-6.22993,-0.697652,-2.07728,-0.0835134,-7.40683,4.92009,-2.15729,-5.73332,-0.265134,-1.27576,-0.514604,-0.00692749,-0.547671,1.50161,1.93493,0.246994,-1.2203,-0.0903817,-0.578875,1.50518,-2.01212,0.241506,-1.30361,-0.854826,0.097402,1.25271,-0.0127442,0.999915,0.00274248,0,0,0,0,0,0,0,0,0,0,0,0,-218.948,-564.68,1575.42,-189.186,-592.533,1613.42,-236.395,-586.558,1522.08,93.3318,-459.963,1562.55,87.9887,-483.453,1592.86,114,-465.679,1512.19,-443.722,-485.369,790.003,-440.355,-429.528,819.95,-373.109,-442.884,831.372,-448.918,-447.3,853.62,98.7177,-323.808,813.287,129.187,-265.97,807.45,171.978,-296.162,766.938,149.562,-274.251,838.284,-877.777,-693.157,1248.13,-831.505,-690.735,1252.38,-850.859,-694.468,1289.07,-891.169,890.56,1291.42,-846.636,889.216,1266.58,-882.849,888.846,1244.64,-837.37,-332.07,1277.58,-882.028,-332.251,1276.35,-859.098,-332.805,1237.55,0,0,0,0.227005,-1.4178,1.70879,0
3759128,-89.9957,90.002,-14.9971,44.9951,5.00124,4.9966,-174.998,89.9952,90.0042,14.999,44.9968,4.99955,4.99605,5.00091,-90,90,-15,45,5,5,-175,90,90,15,45,5,5,5,5.69835,1.99215,1.92961,-6.20929,-0.693583,-2.08681,-0.0617429,-7.44305,4.90081,-2.14894,-5.77703,-0.260298,-1.27274,-0.486555,-0.00684272,-0.547721,1.50163,1.93482,0.247149,-1.22078,-0.0903181,-0.578913,1.50516,-2.01226,0.241716,-1.3044,-0.854826,0.097402,1.25271,-0.0127442,0.999915,0.00274248,0,0,0,0,0,0,0,0,0,0,0,0,-218.859,-564.641,1575.42,-189.116,-592.516,1613.4,-236.331,-586.513,1522.07,93.4627,-460.057,1562.57,88.1129,-483.549,1592.87,114.115,-465.765,1512.21,-443.55,-485.269,789.991,-440.223,-429.286,819.597,-372.953,-442.797,831.347,-448.793,-447.186,853.607,98.9074,-323.876,813.296,129.415,-266.058,807.48,172.209,-296.268,766.93,149.797,-274.346,838.303,-877.766,-693.145,1248.12,-831.494,-690.703,1252.34,-850.87,-694.457,1289.09,-891.182,890.575,1291.41,-846.668,889.184,1266.57,-882.843,888.84,1244.61,-837.338,-332.069,1277.6,-882.03,-332.238,1276.35,-859.081,-332.825,1237.54,0,0,0,0.227006,-1.41781,1.70879,0
3759129,-89.9957,90.002,-14.9971,44.9951,5.00124,4.9966,-174.998,89.9952,90.0042,14.999,44.9968,4.99955,4.99605,5.00091,-90,90,-15,45,5,5,-175,90,90,15,45,5,5,5,5.73096,1.99595,1.93714,-6.21982,-0.687048,-2.08075,-0.0734971,-7.46257,4.84391,-2.1667,-5.76651,-0.272078,-1.28757,-0.495248,-0.00665239,-0.547583,1.50159,1.93585,0.247149,-1.21892,-0.0903165,-0.5779,1.50469,-2.01475,0.244545,-1.29764,-0.854826,0.097402,1.25271,-0.0127442,0.999915,0.00274248,0,0,0,0,0,0,0,0,0,0,0,0,-218.76,-564.649,1575.4,-188.646,-592.439,1613.29,-236.254,-586.497,1522.05,93.5545,-460.052,1562.58,88.239,-483.651,1592.86,114.284,-465.834,1512.27,-443.421,-485.171,789.963,-440.026,-429.325,819.905,-372.813,-442.307,831.336,-448.641,-447.052,853.582,99.1471,-323.937,813.272,129.649,-266.166,807.487,172.424,-296.408,766.957,150.038,-274.474,838.315,-877.772,-693.148,1248.12,-831.489,-690.717,1252.38,-850.844,-694.477,1289.09,-891.156,890.552,1291.41,-846.626,889.196,1266.61,-882.797,888.814,1244.6,-837.569,-332.128,1277.28,-882.027,-332.243,1276.34,-859.688,-332.751,1236.99,0,0,0,0.22701,-1.41781,1.70879,0
3759130,-89.9957,90.002,-14.997,44.9951,5.00124,4.9966,-174.998,89.9952,90.0042,14.999,44.9968,4.99955,4.99605,5.00091,-90,90,-15,45,5,5,-175,90,90,15,45,5,5,5,5.77134,2.00302,1.96717,-6.2112,-0.702868,-2.06054,-0.0632708,-7.47321,4.88762,-2.15326,-5.81109,-0.264183,-1.28178,-0.510837,-0.00662833,-0.547544,1.50161,1.93576,0.247233,-1.21973,-0.0902476,-0.577872,1.50465,-2.01488,0.244598,-1.29771,-0.854826,0.097402,1.25271,-0.0127442,0.999915,0.00274248,0,0,0,0,0,0,0,0,0,0,0,0,-218.679,-564.625,1575.37,-188.542,-592.448,1613.27,-236.179,-586.48,1522.03,93.6635,-460.119,1562.58,88.3353,-483.731,1592.87,114.389,-465.933,1512.27,-443.231,-485.077,789.93,-439.85,-429.226,819.871,-372.638,-442.309,831.301,-448.478,-446.959,853.572,99.339,-324.045,813.281,129.87,-266.258,807.495,172.666,-296.493,766.956,150.259,-274.586,838.306,-877.761,-693.152,1248.13,-831.547,-690.625,1252.37,-850.845,-694.475,1289.09,-891.159,890.544,1291.41,-846.65,889.178,1266.58,-882.835,888.837,1244.65,-837.352,-332.074,1277.57,-882.024,-332.245,1276.34,-859.078,-332.827,1237.51,0,0,0,0.227014,-1.41781,1.7088,0
3759131,-89.9957,90.002,-14.997,44.9951,5.00124,4.9966,-174.998,89.9952,90.0042,14.999,44.9968,4.99955,4.99605,5.00091,-90,90,-15,45,5,5,-175,90,90,15,45,5,5,5,5.77134,2.00302,1.96717,-6.2112,-0.702868,-2.06054,-0.0632708,-7.47321,4.88762,-2.15326,-5.81109,-0.264183,-1.28178,-0.510837,-0.00668746,-0.547326,1.50162,1.93563,0.247962,-1.22124,-0.0902127,-0.577908,1.50462,-2.0151,0.244533,-1.29806,-0.854826,0.097402,1.25271,-0.0127442,0.999915,0.00274248,0,0,0,0,0,0,0,0,0,0,0,0,-218.628,-564.612,1575.36,-188.465,-592.484,1613.27,-236.144,-586.456,1522.03,93.78,-460.155,1562.59,88.4338,-483.811,1592.87,114.49,-466.004,1512.26,-443.089,-484.999,789.893,-439.731,-429.113,819.838,-372.507,-442.283,831.311,-448.36,-446.792,853.544,99.5485,-324.128,813.284,130.097,-266.388,807.483,172.871,-296.599,766.965,150.443,-274.698,838.309,-877.765,-693.159,1248.12,-831.457,-690.759,1252.39,-850.854,-694.466,1289.09,-891.144,890.516,1291.41,-846.642,889.192,1266.58,-882.784,888.779,1244.63,-837.575,-332.141,1277.29,-882.032,-332.246,1276.34,-859.096,-332.824,1237.54,0,0,0,0.227005,-1.41782,1.70878,0
3759132,-89.9957,90.002,-14.9971,44.9951,5.00124,4.9966,-174.998,89.9952,90.0042,14.999,44.9968,4.99955,4.99605,5.00091,-90,90,-15,45,5,5,-175,90,90,15,45,5,5,5,5.77699,1.96664,1.966,-6.23315,-0.6617,-2.07954,-0.0835487,-7.5013,4.89729,-2.16153,-5.78997,-0.28826,-1.27154,-0.492811,-0.00598897,-0.548967,1.50149,1.93569,0.244702,-1.21953,-0.090147,-0.577852,1.50458,-2.01511,0.245217,-1.29824,-0.854827,0.0973997,1.25271,-0.0127445,0.999915,0.00274291,0,0,0,0,0,0,0,0,0,0,0,0,-218.536,-564.617,1575.35,-188.408,-592.472,1613.2,-236.057,-586.451,1522,93.9553,-460.612,1562.53,88.5393,-483.885,1592.87,114.602,-466.12,1512.28,-442.904,-484.94,789.852,-439.573,-429.039,819.806,-372.314,-442.265,831.265,-448.179,-446.724,853.504,99.7227,-324.231,813.304,130.289,-266.489,807.477,173.079,-296.723,766.946,150.608,-274.813,838.294,-877.759,-693.161,1248.1,-831.52,-690.678,1252.37,-850.834,-694.513,1289.09,-891.195,890.551,1291.41,-846.709,889.188,1266.56,-882.826,888.81,1244.63,-837.57,-332.139,1277.27,-882.042,-332.247,1276.34,-859.106,-332.8,1237.55,0,0,0,0.227002,-1.4178,1.70878,0
3759133,-89.9956,90.002,-14.9971,44.9951,5.00124,4.9966,-174.998,89.9951,90.0042,14.999,44.9968,4.99955,4.99605,5.00091,-90,90,-15,45,5,5,-175,90,90,15,45,5,5,5,5.78489,1.94702,1.96599,-6.24408,-0.686706,-2.1033,-0.078767,-7.53231,5.00504,-2.21817,-5.72743,-0.264447,-1.28641,-0.488181,-0.00587019,-0.549061,1.5015,1.93562,0.2446,-1.2196,-0.0900648,-0.577912,1.5046,-2.015,0.244806,-1.29854,-0.854827,0.0973997,1.25271,-0.0127445,0.999915,0.00274291,0,0,0,0,0,0,0,0,0,0,0,0,-218.469,-564.591,1575.34,-188.339,-592.468,1613.23,-235.991,-586.431,1522,94.0763,-460.691,1562.53,88.6588,-483.954,1592.87,114.715,-466.194,1512.28,-442.752,-484.901,789.827,-439.423,-428.997,819.778,-372.162,-442.268,831.252,-448.052,-446.657,853.501,99.9244,-324.32,813.299,130.481,-266.591,807.49,173.281,-296.822,766.953,150.798,-274.901,838.302,-877.753,-693.169,1248.12,-831.453,-690.818,1252.41,-850.845,-694.495,1289.09,-891.168,890.52,1291.41,-846.611,889.136,1266.59,-882.845,888.815,1244.64,-837.357,-332.097,1277.61,-882.029,-332.264,1276.33,-859.088,-332.861,1237.51,0,0,0,0.227013,-1.41781,1.70878,0
3759134,-89.9956,90.002,-14.997,44.9951,5.00124,4.9966,-174.998,89.9951,90.0042,14.999,44.9968,4.99955,4.99605,5.00091,-90,90,-15,45,5,5,-175,90,90,15,45,5,5,5,5.76171,1.94833,1.97427,-6.24545,-0.68763,-2.10577,-0.0634722,-7.55332,5.03706,-2.22414,-5.72266,-0.244719,-1.2581,-0.50204,-0.0057915,-0.549142,1.50149,1.93551,0.244779,-1.21984,-0.0899862,-0.578152,1.50457,-2.01518,0.244491,-1.30013,-0.854827,0.0973997,1.25271,-0.0127445,0.999915,0.00274291,0,0,0,0,0,0,0,0,0,0,0,0,-218.366,-564.6,1575.32,-188.303,-592.463,1613.2,-235.928,-586.416,1521.99,94.1726,-460.772,1562.53,88.7528,-484.024,1592.87,114.807,-466.269,1512.26,-442.604,-484.903,789.8,-439.263,-428.982,819.756,-372.001,-442.254,831.231,-447.897,-446.594,853.459,100.447,-324.386,813.166,130.655,-266.681,807.494,173.569,-296.788,767.061,150.957,-274.959,838.318,-877.754,-693.164,1248.11,-831.505,-690.698,1252.37,-850.851,-694.501,1289.08,-891.177,890.535,1291.41,-846.582,889.193,1266.6,-882.847,888.822,1244.62,-837.582,-332.152,1277.31,-882.033,-332.264,1276.34,-859.062,-332.875,1237.52,0,0,0,0.22702,-1.41781,1.70879,0
3759135,-89.9957,90.002,-14.997,44.9951,5.00124,4.9966,-174.998,89.9951,90.0042,14.999,44.9969,4.99955,4.99605,5.00091,-90,90,-15,45,5,5,-175,90,90,15,45,5,5,5,5.73946,1.93068,1.93875,-6.25275,-0.704752,-2.08939,-0.0865796,-7.5832,5.07638,-2.20937,-5.6867,-0.272255,-1.28422,-0.491778,-0.00568546,-0.549177,1.50151,1.93566,0.244249,-1.2197,-0.0899612,-0.577799,1.50456,-2.01506,0.245697,-1.29901,-0.854827,0.0973997,1.25271,-0.0127445,0.999915,0.00274291,0,0,0,0,0,0,0,0,0,0,0,0,-218.31,-564.581,1575.33,-188.217,-592.481,1613.13,-235.833,-586.423,1521.97,94.2685,-460.819,1562.53,88.8456,-484.073,1592.87,114.935,-466.373,1512.25,-442.486,-484.88,789.773,-439.119,-428.948,819.737,-371.862,-442.238,831.213,-447.769,-446.57,853.442,100.644,-324.441,813.144,130.822,-266.749,807.497,173.725,-296.861,767.081,151.126,-275.04,838.311,-877.758,-693.172,1248.11,-831.534,-690.662,1252.35,-850.853,-694.477,1289.07,-891.165,890.534,1291.41,-846.605,889.167,1266.58,-882.831,888.803,1244.61,-837.59,-332.133,1277.31,-882.028,-332.258,1276.35,-859.089,-332.812,1237.57,0,0,0,0.227013,-1.41781,1.70878,0
3759136,-89.9957,90.002,-14.997,44.9951,5.00124,4.9966,-174.998,89.9951,90.0042,14.999,44.9969,4.99955,4.99605,5.00091,-90,90,-15,45,5,5,-175,90,90,15,45,5,5,5,5.69217,1.98807,1.95403,-6.2332,-0.678864,-2.06688,-0.0732856,-7.65011,5.06362,-2.24444,-5.70408,-0.248692,-1.25225,-0.487957,-0.00561982,-0.549212,1.5015,1.93564,0.244548,-1.22016,-0.0899082,-0.57779,1.5045,-2.01552,0.245816,-1.29916,-0.854827,0.0973997,1.25271,-0.0127445,0.999915,0.00274291,0,0,0,0,0,0,0,0,0,0,0,0,-218.221,-564.579,1575.32,-188.111,-592.485,1613.1,-235.765,-586.421,1521.98,94.3741,-460.897,1562.54,88.9427,-484.119,1592.85,115.032,-466.438,1512.26,-442.347,-484.887,789.751,-438.995,-428.936,819.696,-371.729,-442.237,831.174,-448.344,-446.332,853.725,100.774,-324.453,813.135,130.985,-266.849,807.482,173.889,-296.955,767.081,151.269,-275.093,838.31,-877.754,-693.163,1248.12,-831.505,-690.724,1252.36,-850.853,-694.469,1289.08,-891.204,890.572,1291.41,-846.63,889.207,1266.58,-882.854,888.832,1244.62,-837.572,-332.157,1277.3,-882.035,-332.257,1276.34,-859.082,-332.827,1237.49,0,0,0,0.227013,-1.41782,1.70879,0
3759137,-89.9957,90.002,-14.9971,44.9951,5.00124,4.9966,-174.998,89.9951,90.0042,14.999,44.9969,4.99955,4.99605,5.00091,-90,90,-15,45,5,5,-175,90,90,15,45,5,5,5,5.69711,2.02951,1.95335,-6.18265,-0.688058,-2.09035,-0.0620679,-7.64591,5.03087,-2.23678,-5.75515,-0.278757,-1.2713,-0.497747,-0.00549396,-0.549366,1.50151,1.93556,0.244072,-1.22026,-0.0898862,-0.577624,1.50451,-2.01533,0.246396,-1.29907,-0.854827,0.0973997,1.25271,-0.0127445,0.999915,0.00274291,0,0,0,0,0,0,0,0,0,0,0,0,-218.17,-564.57,1575.31,-188.073,-592.515,1613.04,-235.685,-586.423,1521.98,94.4806,-460.971,1562.53,89.0395,-484.188,1592.87,115.128,-466.5,1512.26,-442.257,-484.885,789.744,-438.87,-428.958,819.681,-371.584,-442.24,831.15,-447.535,-446.566,853.424,101.06,-324.657,813,131.118,-266.907,807.494,174.009,-297.01,767.087,151.403,-275.182,838.324,-877.77,-693.144,1248.13,-831.506,-690.702,1252.42,-850.861,-694.449,1289.06,-891.148,890.554,1291.42,-846.612,889.177,1266.61,-882.785,888.809,1244.64,-837.349,-332.081,1277.57,-882.032,-332.251,1276.35,-859.071,-332.832,1237.5,0,0,0,0.226994,-1.41781,1.70879,0
3759138,-89.9957,90.002,-14.9971,44.9951,5.00124,4.9966,-174.998,89.9951,90.0042,14.999,44.9969,4.99955,4.99605,5.00091,-90,90,-15,45,5,5,-175,90,90,15,45,5,5,5,5.69711,2.02951,1.95335,-6.18265,-0.688058,-2.09035,-0.0620679,-7.64591,5.03087,-2.23678,-5.75515,-0.278757,-1.2713,-0.497747,-0.00541273,-0.549396,1.5015,1.93548,0.244048,-1.22052,-0.089786,-0.577765,1.50453,-2.01524,0.245922,-1.29972,-0.854827,0.0973997,1.25271,-0.0127445,0.999915,0.00274291,0,0,0,0,0,0,0,0,0,0,0,0,-218.081,-564.576,1575.3,-188.014,-592.512,1613.05,-235.604,-586.431,1521.97,94.5887,-461.028,1562.51,89.1442,-484.24,1592.85,115.233,-466.568,1512.24,-442.148,-484.886,789.727,-438.77,-428.961,819.667,-371.471,-442.28,831.122,-447.396,-446.574,853.365,100.532,-324.691,813.348,131.248,-266.971,807.478,174.14,-297.093,767.072,151.56,-275.268,838.297,-877.773,-693.152,1248.12,-831.512,-690.677,1252.41,-850.847,-694.464,1289.1,-891.139,890.548,1291.42,-846.582,889.203,1266.59,-882.855,888.873,1244.61,-837.582,-332.135,1277.31,-882.032,-332.241,1276.34,-859.05,-332.851,1237.51,0,0,0,0.226997,-1.41781,1.70878,0
