frame_number,q_cur_left_0,q_cur_left_1,q_cur_left_2,q_cur_left_3,q_cur_left_4,q_cur_left_5,q_cur_left_6,q_cur_right_0,q_cur_right_1,q_cur_right_2,q_cur_right_3,q_cur_right_4,q_cur_right_5,q_cur_right_6,q_target_left_0,q_target_left_1,q_target_left_2,q_target_left_3,q_target_left_4,q_target_left_5,q_target_left_6,q_target_right_0,q_target_right_1,q_target_right_2,q_target_right_3,q_target_right_4,q_target_right_5,q_target_right_6,u_cur_left_0,u_cur_left_1,u_cur_left_2,u_cur_left_3,u_cur_left_4,u_cur_left_5,u_cur_left_6,u_cur_right_0,u_cur_right_1,u_cur_right_2,u_cur_right_3,u_cur_right_4,u_cur_right_5,u_cur_right_6,left_base_x,left_base_y,left_base_z,left_base_rx,left_base_ry,left_base_rz,right_base_x,right_base_y,right_base_z,right_base_rx,right_base_ry,right_base_rz,tube_centroid_x,tube_centroid_y,tube_centroid_z,tube_direction_x,tube_direction_y,tube_direction_z,human_RFIN_x,human_RFIN_y,human_RFIN_z,human_LFIN_x,human_LFIN_y,human_LFIN_z,human_RFHD_x,human_RFHD_y,human_RFHD_z,human_LFHD_x,human_LFHD_y,human_LFHD_z,right_base1_x,right_base1_y,right_base1_z,right_base2_x,right_base2_y,right_base2_z,right_base3_x,right_base3_y,right_base3_z,left_base1_x,left_base1_y,left_base1_z,left_base2_x,left_base2_y,left_base2_z,left_base3_x,left_base3_y,left_base3_z,right_tip1_x,right_tip1_y,right_tip1_z,right_tip2_x,right_tip2_y,right_tip2_z,right_tip3_x,right_tip3_y,right_tip3_z,right_tip4_x,right_tip4_y,right_tip4_z,left_tip1_x,left_tip1_y,left_tip1_z,left_tip2_x,left_tip2_y,left_tip2_z,left_tip3_x,left_tip3_y,left_tip3_z,left_tip4_x,left_tip4_y,left_tip4_z,tube_tip1_x,tube_tip1_y,tube_tip1_z,tube_tip2_x,tube_tip2_y,tube_tip2_z,tube_tip3_x,tube_tip3_y,tube_tip3_z,tube_end1_x,tube_end1_y,tube_end1_z,tube_end2_x,tube_end2_y,tube_end2_z,tube_end3_x,tube_end3_y,tube_end3_z,tube_mid1_x,tube_mid1_y,tube_mid1_z,tube_mid2_x,tube_mid2_y,tube_mid2_z,tube_mid3_x,tube_mid3_y,tube_mid3_z,head_x,head_y,head_z,target_x,target_y,target_z,state_idx
3775053,-89.9948,90.0028,-14.9961,44.9935,5.00129,4.99693,-174.998,89.996,90.0047,14.9986,44.9959,4.99949,4.99605,5.00091,-90,90,-15,45,5,5,-175,90,90,15,45,5,5,5,6.35814,2.11576,1.99546,-6.17808,-0.687343,-2.07517,-0.076961,-9.23394,4.03013,-2.42209,-5.91779,-0.243648,-1.32803,-0.492564,0.00381071,-0.530836,1.52447,1.94034,0.321287,-1.50204,-0.0849904,-0.534079,1.52789,-2.01257,0.312513,-1.57773,-0.854834,0.0975821,1.2527,-0.0127836,0.999915,0.00263642,0,0,0,0,0,0,0,0,0,0,0,0,-204.925,-490.87,1601.34,-183.733,-528.722,1636.83,-227.676,-503.602,1546.82,124.481,-477.912,1589.92,112.776,-500.77,1618.64,142.829,-484.827,1538.69,-396.918,-296.569,826.917,-378.162,-245.744,860.87,-316.56,-278.96,870.265,-391.406,-262.271,893.471,168.322,-294.521,852.405,215.035,-248.349,849.45,248.097,-286.242,806.192,232.264,-263.761,879.512,-877.765,-692.955,1248.24,-831.485,-690.514,1252.39,-850.768,-694.294,1289.08,-891.152,890.719,1291.35,-846.654,889.415,1266.44,-883.001,889.114,1244.52,-837.537,-331.923,1277.29,-882.059,-332.071,1276.44,-859.322,-332.742,1236.72,0,0,0,0.226992,-1.41778,1.70879,0
3775054,-89.9947,90.0026,-14.9961,44.9935,5.00129,4.99682,-174.998,89.996,90.0046,14.9986,44.9958,4.99949,4.99599,5.00091,-90,90,-15,45,5,5,-175,90,90,15,45,5,5,5,7.11681,1.66654,2.25671,-6.5496,-0.697948,-2.16686,-0.0601621,-9.00118,3.95433,-2.18498,-6.29056,-0.246501,-1.41551,-0.493243,0.00362098,-0.530526,1.52456,1.94164,0.318871,-1.5025,-0.0855518,-0.533842,1.52803,-2.0109,0.318211,-1.58807,-0.854834,0.0975821,1.2527,-0.0127836,0.999915,0.00263642,0,0,0,0,0,0,0,0,0,0,0,0,-205.153,-490.85,1601.17,-184.589,-529.316,1636.07,-227.882,-503.777,1546.47,124.282,-478.071,1589.87,112.53,-500.953,1618.58,142.656,-485.314,1538.76,-396.583,-296.672,826.414,-377.94,-245.863,860.333,-316.238,-279.06,869.768,-391.137,-262.362,893.049,168.747,-295.121,852.357,215.504,-248.939,849.335,248.558,-286.855,806.123,232.707,-264.334,879.397,-877.758,-693.005,1248.24,-831.452,-690.6,1252.38,-850.765,-694.355,1289.07,-891.193,890.687,1291.36,-846.743,889.353,1266.42,-883.035,889.094,1244.53,-837.54,-331.929,1277.29,-882.067,-332.129,1276.45,-859.317,-332.728,1236.68,0,0,0,0.226997,-1.4178,1.70878,0
3775055,-89.9946,90.0026,-14.996,44.9935,5.00129,4.99682,-174.998,89.9961,90.0046,14.9987,44.9957,4.99949,4.99599,5.00091,-90,90,-15,45,5,5,-175,90,90,15,45,5,5,5,7.37041,1.60868,2.38001,-6.47819,-0.705837,-2.10415,-0.0626093,-8.74685,4.00573,-2.04784,-6.42275,-0.226349,-1.44848,-0.498292,0.00344203,-0.530707,1.52439,1.94275,0.318454,-1.50269,-0.0857294,-0.534608,1.52767,-2.00968,0.315252,-1.5866,-0.854834,0.0975821,1.2527,-0.0127836,0.999915,0.00263642,0,0,0,0,0,0,0,0,0,0,0,0,-205.453,-491.161,1600.67,-184.831,-529.449,1635.85,-228.084,-503.891,1546.15,124.057,-478.246,1589.83,112.258,-501.111,1618.55,142.485,-485.495,1538.74,-396.155,-296.823,825.922,-377.64,-245.865,859.918,-316.184,-278.894,869.399,-390.795,-262.35,892.494,169.52,-295.649,852.05,215.917,-249.538,849.215,249.068,-287.472,806.08,233.114,-264.899,879.312,-877.737,-693.065,1248.22,-831.444,-690.658,1252.38,-850.761,-694.42,1289.07,-891.22,890.639,1291.36,-846.732,889.271,1266.43,-883.019,889.006,1244.55,-837.531,-331.955,1277.28,-882.02,-332.166,1276.39,-859.543,-332.566,1236.77,0,0,0,0.227013,-1.4178,1.70878,0
3775056,-89.9946,90.0026,-14.996,44.9935,5.00129,4.99682,-174.998,89.9962,90.0047,14.9987,44.9958,4.99949,4.99599,5.00091,-90,90,-15,45,5,5,-175,90,90,15,45,5,5,5,7.53795,1.53107,2.47559,-6.54267,-0.684577,-2.11961,-0.0781954,-8.51093,4.25874,-2.05392,-6.37085,-0.257058,-1.43736,-0.499064,0.00322769,-0.53012,1.52443,1.94407,0.321117,-1.5017,-0.0856887,-0.53388,1.52704,-2.01139,0.318225,-1.57847,-0.854834,0.0975821,1.2527,-0.0127836,0.999915,0.00263642,0,0,0,0,0,0,0,0,0,0,0,0,-205.662,-491.027,1600.57,-184.56,-529.126,1635.85,-228.385,-503.545,1545.87,123.774,-478.228,1589.99,111.984,-501.226,1618.56,142.296,-485.652,1538.76,-395.64,-297.107,825.41,-376.569,-246.471,859.364,-315.423,-279.462,868.934,-390.325,-262.727,892.003,169.626,-296.325,852.031,216.309,-250.133,849.133,249.529,-288.053,806.03,233.489,-265.444,879.257,-877.746,-693.109,1248.21,-831.453,-690.648,1252.35,-850.76,-694.447,1289.05,-891.199,890.587,1291.35,-846.732,889.248,1266.45,-883.017,888.982,1244.55,-837.516,-331.997,1277.32,-882.022,-332.192,1276.39,-858.89,-332.795,1237.38,0,0,0,0.227004,-1.41779,1.70878,0
3775057,-89.9946,90.0026,-14.996,44.9935,5.00129,4.99682,-174.998,89.9962,90.0047,14.9987,44.9958,4.99949,4.99599,5.00091,-90,90,-15,45,5,5,-175,90,90,15,45,5,5,5,7.53795,1.53107,2.47559,-6.54267,-0.684577,-2.11961,-0.0781954,-8.51093,4.25874,-2.05392,-6.37085,-0.257058,-1.43736,-0.499064,0.0030231,-0.530286,1.52436,1.94498,0.320427,-1.50148,-0.0857497,-0.534391,1.5269,-2.01063,0.314604,-1.57535,-0.854834,0.0975821,1.2527,-0.0127836,0.999915,0.00263642,0,0,0,0,0,0,0,0,0,0,0,0,-205.895,-491.096,1600.36,-184.665,-528.82,1635.95,-228.608,-503.615,1545.63,123.512,-478.343,1590.01,111.694,-501.319,1618.58,142.081,-485.791,1538.8,-395.128,-297.455,824.953,-376.013,-246.894,858.877,-314.944,-279.822,868.557,-389.947,-262.58,891.858,169.861,-296.858,852.08,216.726,-250.731,849.095,249.971,-288.749,806.038,233.853,-266.052,879.216,-877.749,-693.09,1248.22,-831.47,-690.651,1252.37,-850.758,-694.445,1289.05,-891.198,890.602,1291.35,-846.732,889.232,1266.43,-882.974,888.948,1244.55,-837.558,-331.978,1277.31,-882.022,-332.192,1276.39,-858.791,-332.894,1237.36,0,0,0,0.227007,-1.4178,1.70878,0
3775058,-89.9945,90.0025,-14.996,44.9934,5.00129,4.99677,-174.998,89.9962,90.0054,14.9986,44.9962,4.99949,4.9961,5.00091,-90,90,-15,45,5,5,-175,90,90,15,45,5,5,5,7.62863,1.35647,2.52066,-6.81785,-0.674804,-2.20092,-0.0643792,-8.5299,5.59486,-2.39732,-5.5256,-0.244581,-1.23577,-0.5058,0.00282283,-0.530552,1.52438,1.94584,0.319367,-1.50015,-0.0862299,-0.534172,1.52688,-2.00983,0.318434,-1.58111,-0.854833,0.0975789,1.25269,-0.0127856,0.999915,0.00263889,0,0,0,0,0,0,0,0,0,0,0,0,-206.179,-491.127,1600.19,-185.32,-529.147,1635.38,-228.845,-503.662,1545.45,123.202,-478.462,1590.07,111.386,-501.423,1618.64,141.827,-485.973,1538.87,-394.618,-297.872,824.527,-375.53,-247.302,858.452,-314.438,-280.359,868.195,-389.372,-263.323,891.178,170.563,-297.462,851.93,217.095,-251.32,849.069,250.318,-289.369,806.082,234.169,-266.669,879.229,-877.752,-693.056,1248.21,-831.447,-690.608,1252.37,-850.768,-694.4,1289.05,-891.206,890.673,1291.37,-846.685,889.291,1266.43,-883.013,889.059,1244.54,-837.546,-331.956,1277.27,-882.013,-332.153,1276.39,-858.817,-332.834,1237.37,0,0,0,0.227001,-1.41779,1.70877,0
3775059,-89.9944,90.0024,-14.996,44.9935,5.00129,4.99677,-174.998,89.9962,90.0056,14.9985,44.9965,4.99949,4.9961,5.00091,-90,90,-15,45,5,5,-175,90,90,15,45,5,5,5,7.85898,1.48086,2.64451,-6.75895,-0.678189,-2.17912,-0.0741672,-8.62346,5.94787,-2.71797,-5.20013,-0.262164,-1.14524,-0.487822,0.00261642,-0.531111,1.52409,1.94666,0.321878,-1.49899,-0.0864609,-0.534849,1.52693,-2.00836,0.31527,-1.58139,-0.854833,0.0975789,1.25269,-0.0127856,0.999915,0.00263889,0,0,0,0,0,0,0,0,0,0,0,0,-206.474,-491.175,1600.03,-185.642,-529.078,1635.49,-229.112,-503.714,1545.27,122.874,-478.596,1590.15,111.042,-501.566,1618.72,141.572,-485.769,1538.87,-394.11,-298.456,824.125,-375.32,-247.56,858.101,-314.264,-280.536,867.853,-388.914,-263.756,890.751,170.929,-298.121,851.964,217.382,-251.872,849.11,250.633,-289.969,806.166,234.409,-267.23,879.263,-877.764,-692.991,1248.23,-831.468,-690.54,1252.37,-850.785,-694.341,1289.07,-891.164,890.688,1291.36,-846.651,889.358,1266.43,-882.91,889.044,1244.55,-837.58,-331.912,1277.26,-882.003,-332.101,1276.39,-859.453,-332.532,1236.83,0,0,0,0.227004,-1.41779,1.70877,0
3775060,-89.9944,90.0025,-14.996,44.9935,5.00129,4.99677,-174.998,89.9961,90.0056,14.9985,44.9965,4.99949,4.9961,5.00091,-90,90,-15,45,5,5,-175,90,90,15,45,5,5,5,7.92579,2.07041,2.69347,-6.46791,-0.700635,-2.11447,-0.0749958,-8.91605,6.02931,-2.86954,-5.24231,-0.275712,-1.15744,-0.51532,0.00217857,-0.530619,1.52446,1.94688,0.319212,-1.50175,-0.0867985,-0.535381,1.5267,-2.0074,0.314324,-1.58195,-0.854833,0.0975789,1.25269,-0.0127856,0.999915,0.00263889,0,0,0,0,0,0,0,0,0,0,0,0,-206.839,-491.404,1599.7,-186.09,-529.13,1635.21,-229.393,-503.741,1545.1,122.593,-478.768,1590.26,110.701,-501.719,1618.83,141.248,-486.312,1539.1,-393.529,-299.024,823.697,-374.803,-248.14,857.55,-313.858,-281.041,867.487,-388.558,-264.228,890.264,171.146,-298.69,852.059,217.817,-252.13,849.38,250.921,-290.607,806.271,234.513,-267.793,879.479,-877.753,-692.956,1248.22,-831.489,-690.541,1252.39,-850.79,-694.286,1289.09,-891.169,890.759,1291.36,-846.702,889.425,1266.43,-883.028,889.183,1244.54,-837.547,-331.87,1277.28,-882.066,-332.058,1276.44,-859.423,-332.49,1236.84,0,0,0,0.227002,-1.41779,1.70878,0
3775061,-89.9944,90.0027,-14.9959,44.9936,5.00129,4.99687,-174.998,89.996,90.0056,14.9985,44.9964,4.99949,4.9961,5.00091,-90,90,-15,45,5,5,-175,90,90,15,45,5,5,5,7.98576,2.69134,2.74353,-6.04945,-0.692491,-1.98043,-0.0389677,-9.18104,5.74444,-2.8858,-5.49952,-0.27067,-1.23566,-0.517398,0.00187237,-0.530629,1.52449,1.94759,0.319471,-1.5025,-0.0873311,-0.535157,1.52685,-2.00667,0.31785,-1.5886,-0.854833,0.0975789,1.25269,-0.0127856,0.999915,0.00263889,0,0,0,0,0,0,0,0,0,0,0,0,-207.134,-491.294,1599.7,-186.714,-529.599,1634.9,-229.712,-503.797,1544.93,122.296,-478.943,1590.38,110.365,-501.889,1618.93,140.983,-486.518,1539.21,-393.313,-299.46,823.138,-374.323,-248.749,857.054,-313.293,-281.816,867.02,-388.258,-264.78,889.722,171.333,-299.147,852.212,217.882,-252.978,849.286,251.204,-291.155,806.43,234.804,-268.324,879.509,-877.78,-692.92,1248.25,-831.488,-690.484,1252.4,-850.809,-694.284,1289.19,-891.141,890.778,1291.35,-846.638,889.435,1266.45,-882.896,889.141,1244.54,-837.538,-331.835,1277.27,-882.063,-332.034,1276.44,-859.452,-332.449,1236.86,0,0,0,0.227003,-1.41779,1.70878,0
3775062,-89.9944,90.0028,-14.9959,44.9937,5.00129,4.99693,-174.998,89.996,90.0054,14.9985,44.9963,4.99949,4.99605,5.00091,-90,90,-15,45,5,5,-175,90,90,15,45,5,5,5,8.0909,3.22711,2.70371,-5.73248,-0.718369,-1.90572,-0.0469166,-9.40489,5.29362,-2.88652,-5.81325,-0.280055,-1.29096,-0.486039,0.00155886,-0.530692,1.52451,1.94827,0.319825,-1.50337,-0.087548,-0.535266,1.52662,-2.00682,0.317075,-1.586,-0.854833,0.0975789,1.25269,-0.0127856,0.999915,0.00263889,0,0,0,0,0,0,0,0,0,0,0,0,-207.452,-491.412,1599.53,-186.897,-529.566,1634.85,-230.042,-503.908,1544.72,121.995,-479.12,1590.5,110.025,-502.043,1619.03,140.711,-486.685,1539.33,-393.009,-299.974,822.762,-374.09,-249.257,856.561,-313.344,-282.104,866.622,-388.081,-265.248,889.285,171.344,-299.692,852.46,218.088,-253.516,849.369,251.464,-291.613,806.573,235.194,-268.521,879.801,-877.778,-692.922,1248.24,-831.494,-690.504,1252.4,-850.835,-694.241,1289.16,-891.116,890.762,1291.36,-846.623,889.408,1266.42,-882.901,889.135,1244.54,-837.393,-331.865,1277.48,-882.057,-332.035,1276.44,-859.436,-332.468,1236.87,0,0,0,0.227005,-1.41778,1.70878,0
3775063,-89.9944,90.0028,-14.9959,44.9937,5.00129,4.99693,-174.998,89.996,90.0054,14.9985,44.9963,4.99949,4.99605,5.00091,-90,90,-15,45,5,5,-175,90,90,15,45,5,5,5,8.0909,3.22711,2.70371,-5.73248,-0.718369,-1.90572,-0.0469166,-9.40489,5.29362,-2.88652,-5.81325,-0.280055,-1.29096,-0.486039,0.00128747,-0.530901,1.52457,1.94894,0.319275,-1.50302,-0.0879756,-0.535853,1.52639,-2.00593,0.316835,-1.58767,-0.854833,0.0975789,1.25269,-0.0127856,0.999915,0.00263889,0,0,0,0,0,0,0,0,0,0,0,0,-207.855,-491.75,1599.18,-187.453,-529.749,1634.47,-230.368,-504.065,1544.53,121.673,-479.296,1590.61,109.689,-502.203,1619.14,140.417,-486.875,1539.48,-392.794,-300.488,822.32,-373.88,-249.702,856.126,-312.898,-282.765,866.213,-387.901,-265.773,888.814,171.912,-300.019,852.323,218.342,-253.965,849.434,251.753,-292.094,806.726,235.392,-269.221,879.763,-877.791,-692.953,1248.25,-831.485,-690.538,1252.39,-850.822,-694.281,1289.15,-891.106,890.741,1291.33,-846.611,889.395,1266.43,-882.981,889.216,1244.56,-837.528,-331.858,1277.32,-882.051,-332.065,1276.45,-859.442,-332.484,1236.81,0,0,0,0.227007,-1.41779,1.70879,0
3775064,-89.9944,90.0028,-14.996,44.9937,5.00129,4.99693,-174.998,89.9958,90.0051,14.9985,44.9961,4.99949,4.99599,5.00091,-90,90,-15,45,5,5,-175,90,90,15,45,5,5,5,8.2004,3.33309,2.70018,-5.78953,-0.69592,-1.93464,-0.0715563,-9.64583,4.66447,-2.82689,-6.0924,-0.286699,-1.38745,-0.500465,0.000760336,-0.531895,1.52459,1.94689,0.316656,-1.50575,-0.0882812,-0.535541,1.52646,-2.00509,0.318523,-1.58716,-0.854833,0.0975789,1.25269,-0.0127856,0.999915,0.00263889,0,0,0,0,0,0,0,0,0,0,0,0,-208.235,-491.761,1599.17,-187.852,-529.932,1634.38,-230.727,-504.21,1544.35,121.322,-479.628,1590.52,109.305,-502.341,1619.24,139.981,-487.029,1539.37,-392.639,-300.944,821.906,-373.681,-250.188,855.726,-312.726,-283.172,865.884,-387.711,-266.242,888.402,173.505,-301.585,852.162,218.642,-254.417,849.476,252.151,-292.605,806.864,235.713,-269.595,879.9,-877.809,-692.986,1248.25,-831.507,-690.555,1252.37,-850.827,-694.302,1289.13,-891.102,890.72,1291.35,-846.545,889.367,1266.43,-882.902,889.104,1244.54,-837.538,-331.88,1277.29,-882.013,-332.091,1276.4,-859.476,-332.484,1236.83,0,0,0,0.227015,-1.41779,1.70877,0
3775065,-89.9943,90.0026,-14.996,44.9937,5.00129,4.99682,-174.998,89.9958,90.0048,14.9985,44.9962,4.99949,4.99599,5.00091,-90,90,-15,45,5,5,-175,90,90,15,45,5,5,5,8.50957,2.36644,2.71556,-6.33101,-0.710067,-2.0902,-0.076952,-9.61372,4.4672,-2.82873,-5.902,-0.265382,-1.32267,-0.497225,0.000562533,-0.532331,1.52456,1.94838,0.315592,-1.50356,-0.0882748,-0.536016,1.52647,-2.00305,0.313553,-1.57895,-0.854833,0.0975789,1.25269,-0.0127856,0.999915,0.00263889,0,0,0,0,0,0,0,0,0,0,0,0,-208.687,-491.966,1599,-187.915,-529.891,1634.8,-231.049,-504.36,1544.2,120.933,-479.752,1590.63,108.912,-502.449,1619.36,139.68,-487.147,1539.52,-392.439,-301.421,821.54,-373.522,-250.645,855.376,-312.826,-283.401,865.617,-387.553,-266.676,888.034,172.485,-301.034,852.46,218.997,-254.847,849.579,252.546,-292.995,807.006,236.041,-269.859,880.07,-877.776,-693.003,1248.23,-831.486,-690.612,1252.38,-850.831,-694.342,1289.13,-891.124,890.708,1291.37,-846.619,889.31,1266.42,-882.814,889.008,1244.54,-837.55,-331.926,1277.29,-882.06,-332.129,1276.47,-859.522,-332.511,1236.8,0,0,0,0.22701,-1.4178,1.70878,0
3775066,-89.9942,90.0026,-14.996,44.9936,5.00129,4.99677,-174.998,89.9958,90.0045,14.9985,44.9962,4.99949,4.99599,5.00091,-90,90,-15,45,5,5,-175,90,90,15,45,5,5,5,8.70877,2.12392,2.71868,-6.56029,-0.704576,-2.1534,-0.0836237,-9.53998,4.04748,-2.78231,-5.85617,-0.303434,-1.29621,-0.512887,0.00030677,-0.532665,1.52458,1.94959,0.314899,-1.50164,-0.0887679,-0.536201,1.52615,-2.00296,0.316177,-1.58134,-0.854833,0.0975789,1.25269,-0.0127856,0.999915,0.00263889,0,0,0,0,0,0,0,0,0,0,0,0,-209.084,-492.361,1598.69,-188.501,-530.284,1634.22,-231.396,-504.609,1544.01,120.516,-479.847,1590.77,108.503,-502.515,1619.48,139.336,-487.239,1539.68,-392.253,-301.816,821.182,-373.343,-251.077,854.995,-312.388,-284.016,865.277,-387.465,-267.102,887.705,173.106,-301.436,852.392,219.35,-255.229,849.686,252.92,-293.387,807.18,236.301,-270.314,880.146,-877.784,-693.029,1248.23,-831.495,-690.605,1252.38,-850.834,-694.356,1289.13,-891.112,890.673,1291.36,-846.627,889.32,1266.4,-882.78,888.977,1244.56,-837.55,-331.925,1277.28,-882.005,-332.131,1276.4,-859.531,-332.524,1236.82,0,0,0,0.227013,-1.41778,1.70878,0
3775067,-89.9942,90.0026,-14.9959,44.9937,5.00129,4.99682,-174.998,89.9958,90.0037,14.9985,44.9962,4.99949,4.99599,5.00091,-90,90,-15,45,5,5,-175,90,90,15,45,5,5,5,8.91577,2.33644,2.91516,-6.38317,-0.694926,-2.09094,-0.0683601,-9.45493,3.37041,-2.6897,-6.04514,-0.259405,-1.33398,-0.505959,0.000261137,-0.53295,1.52447,1.95321,0.312534,-1.4979,-0.0891148,-0.536339,1.5261,-2.00198,0.315823,-1.58149,-0.854833,0.0975789,1.25269,-0.0127856,0.999915,0.00263889,0,0,0,0,0,0,0,0,0,0,0,0,-209.48,-492.545,1598.47,-188.969,-530.467,1633.98,-231.732,-504.869,1543.79,120.109,-479.899,1590.91,108.059,-502.581,1619.6,139.082,-487.366,1540.03,-392.063,-302.186,820.768,-373.202,-251.481,854.603,-312.252,-284.372,864.952,-387.281,-267.494,887.261,173.439,-301.797,852.493,219.61,-255.581,849.807,253.267,-293.704,807.377,236.549,-270.669,880.346,-877.78,-693.023,1248.24,-831.481,-690.614,1252.38,-850.841,-694.311,1289.13,-891.092,890.672,1291.36,-846.534,889.308,1266.45,-882.868,889.015,1244.56,-837.544,-331.913,1277.29,-882.051,-332.133,1276.47,-859.538,-332.535,1236.83,0,0,0,0.227001,-1.41778,1.70878,0
3775068,-89.9941,90.0027,-14.9959,44.9938,5.00129,4.99687,-174.998,89.9958,90.0022,14.9986,44.9959,4.99949,4.99594,5.00091,-90,90,-15,45,5,5,-175,90,90,15,45,5,5,5,8.94587,2.91317,3.09707,-5.93767,-0.71025,-1.97961,-0.0573986,-9.35985,2.54932,-2.46036,-6.43165,-0.245412,-1.45952,-0.503329,-0.000226184,-0.531698,1.52463,1.95436,0.317066,-1.49988,-0.0890327,-0.536792,1.52595,-2.00098,0.309613,-1.57206,-0.854832,0.09758,1.25269,-0.0127843,0.999915,0.00263884,0,0,0,0,0,0,0,0,0,0,0,0,-209.859,-492.759,1598.22,-188.941,-530.048,1634.27,-232.042,-505.156,1543.52,119.731,-479.767,1591.22,107.63,-502.63,1619.72,138.763,-487.412,1540.18,-391.834,-302.552,820.32,-373.103,-251.795,854.158,-312.093,-284.703,864.56,-387.171,-267.828,886.812,173.673,-302.079,852.651,219.817,-255.923,849.946,253.571,-293.989,807.57,236.772,-270.968,880.497,-877.788,-693.002,1248.24,-831.486,-690.584,1252.39,-850.836,-694.305,1289.14,-891.131,890.706,1291.36,-846.594,889.329,1266.44,-882.829,888.973,1244.56,-837.518,-331.9,1277.33,-882.063,-332.116,1276.47,-858.815,-332.789,1237.37,0,0,0,0.227013,-1.41779,1.70877,0
3775069,-89.9941,90.0027,-14.9959,44.9938,5.00129,4.99687,-174.998,89.9958,90.0022,14.9986,44.9959,4.99949,4.99594,5.00091,-90,90,-15,45,5,5,-175,90,90,15,45,5,5,5,8.94587,2.91317,3.09707,-5.93767,-0.71025,-1.97961,-0.0573986,-9.35985,2.54932,-2.46036,-6.43165,-0.245412,-1.45952,-0.503329,-0.000495203,-0.531884,1.52461,1.9553,0.316042,-1.49893,-0.0894905,-0.53569,1.5266,-1.99748,0.313918,-1.57961,-0.854832,0.09758,1.25269,-0.0127843,0.999915,0.00263884,0,0,0,0,0,0,0,0,0,0,0,0,-210.193,-492.795,1598.05,-189.903,-530.975,1633.41,-232.166,-505.965,1543.16,119.363,-479.801,1591.27,107.245,-502.656,1619.8,138.431,-487.439,1540.31,-391.601,-302.916,819.77,-372.935,-252.116,853.673,-311.863,-285.061,864.091,-386.96,-268.186,886.263,173.679,-302.343,852.943,220.061,-256.256,850.083,253.928,-294.2,807.778,236.921,-271.129,880.785,-877.781,-692.973,1248.25,-831.491,-690.539,1252.4,-850.847,-694.266,1289.15,-891.112,890.698,1291.35,-846.545,889.323,1266.42,-882.928,889.095,1244.55,-837.531,-331.896,1277.28,-882.07,-332.081,1276.46,-859.461,-332.483,1236.89,0,0,0,0.227007,-1.41779,1.70878,0
3775070,-89.9941,90.0029,-14.9958,44.9939,5.00129,4.99693,-174.998,89.9959,90.0005,14.9987,44.9956,4.99949,4.99583,5.00091,-90,90,-15,45,5,5,-175,90,90,15,45,5,5,5,8.82614,3.53613,3.20223,-5.67273,-0.698934,-1.855,-0.0843573,-9.13008,1.97863,-2.29378,-6.87132,-0.2543,-1.5776,-0.504841,-0.000753096,-0.531998,1.52452,1.95665,0.315684,-1.49798,-0.0894383,-0.535786,1.52624,-1.99745,0.309458,-1.57069,-0.854832,0.09758,1.25269,-0.0127843,0.999915,0.00263884,0,0,0,0,0,0,0,0,0,0,0,0,-210.52,-492.958,1597.73,-189.817,-530.612,1633.49,-232.453,-506.188,1542.84,118.991,-479.83,1591.33,106.851,-502.671,1619.84,138.134,-487.48,1540.38,-391.249,-303.253,819.228,-372.946,-252.205,853.248,-311.593,-285.316,863.581,-386.707,-268.696,885.611,174.731,-303.141,852.812,220.582,-255.93,850.452,254.319,-294.284,807.956,237.2,-271.198,880.945,-877.783,-692.951,1248.25,-831.494,-690.527,1252.41,-850.831,-694.246,1289.19,-891.169,890.756,1291.33,-846.6,889.399,1266.43,-883.045,889.213,1244.55,-837.534,-331.917,1277.32,-882.063,-332.06,1276.45,-859.433,-332.469,1236.9,0,0,0,0.227004,-1.41778,1.70878,0
3775071,-89.9943,90.0029,-14.9959,44.994,5.00129,4.99693,-174.998,89.9959,89.9979,14.9988,44.9957,4.99949,4.99583,5.00091,-90,90,-15,45,5,5,-175,90,90,15,45,5,5,5,8.04923,3.68166,2.96128,-5.70437,-0.711422,-1.87953,-0.0500338,-8.88325,2.19163,-2.02257,-6.77155,-0.240366,-1.52003,-0.511404,-0.00102696,-0.53198,1.52445,1.95774,0.315696,-1.49727,-0.0895549,-0.535897,1.52601,-1.99636,0.307855,-1.56633,-0.854832,0.09758,1.25269,-0.0127843,0.999915,0.00263884,0,0,0,0,0,0,0,0,0,0,0,0,-210.885,-493.115,1597.4,-190.015,-530.606,1633.37,-232.753,-506.37,1542.45,118.631,-479.81,1591.37,106.473,-502.66,1619.85,137.828,-487.465,1540.44,-390.792,-303.617,818.647,-372.21,-252.852,852.539,-311.159,-285.677,863.046,-386.341,-269.039,885.03,174.508,-302.488,853.072,220.819,-256.214,850.407,254.806,-294.271,808.156,237.637,-270.819,881.253,-877.781,-692.925,1248.26,-831.46,-690.515,1252.43,-850.838,-694.207,1289.19,-891.176,890.764,1291.34,-846.707,889.447,1266.39,-883.046,889.195,1244.53,-837.543,-331.866,1277.31,-882.071,-332.028,1276.46,-859.467,-332.432,1236.86,0,0,0,0.227095,-1.41786,1.70884,0
