frame_number,q_cur_left_0,q_cur_left_1,q_cur_left_2,q_cur_left_3,q_cur_left_4,q_cur_left_5,q_cur_left_6,q_cur_right_0,q_cur_right_1,q_cur_right_2,q_cur_right_3,q_cur_right_4,q_cur_right_5,q_cur_right_6,q_target_left_0,q_target_left_1,q_target_left_2,q_target_left_3,q_target_left_4,q_target_left_5,q_target_left_6,q_target_right_0,q_target_right_1,q_target_right_2,q_target_right_3,q_target_right_4,q_target_right_5,q_target_right_6,u_cur_left_0,u_cur_left_1,u_cur_left_2,u_cur_left_3,u_cur_left_4,u_cur_left_5,u_cur_left_6,u_cur_right_0,u_cur_right_1,u_cur_right_2,u_cur_right_3,u_cur_right_4,u_cur_right_5,u_cur_right_6,left_base_x,left_base_y,left_base_z,left_base_rx,left_base_ry,left_base_rz,right_base_x,right_base_y,right_base_z,right_base_rx,right_base_ry,right_base_rz,tube_centroid_x,tube_centroid_y,tube_centroid_z,tube_direction_x,tube_direction_y,tube_direction_z,human_RFIN_x,human_RFIN_y,human_RFIN_z,human_LFIN_x,human_LFIN_y,human_LFIN_z,human_RFHD_x,human_RFHD_y,human_RFHD_z,human_LFHD_x,human_LFHD_y,human_LFHD_z,right_base1_x,right_base1_y,right_base1_z,right_base2_x,right_base2_y,right_base2_z,right_base3_x,right_base3_y,right_base3_z,left_base1_x,left_base1_y,left_base1_z,left_base2_x,left_base2_y,left_base2_z,left_base3_x,left_base3_y,left_base3_z,right_tip1_x,right_tip1_y,right_tip1_z,right_tip2_x,right_tip2_y,right_tip2_z,right_tip3_x,right_tip3_y,right_tip3_z,right_tip4_x,right_tip4_y,right_tip4_z,left_tip1_x,left_tip1_y,left_tip1_z,left_tip2_x,left_tip2_y,left_tip2_z,left_tip3_x,left_tip3_y,left_tip3_z,left_tip4_x,left_tip4_y,left_tip4_z,tube_tip1_x,tube_tip1_y,tube_tip1_z,tube_tip2_x,tube_tip2_y,tube_tip2_z,tube_tip3_x,tube_tip3_y,tube_tip3_z,tube_end1_x,tube_end1_y,tube_end1_z,tube_end2_x,tube_end2_y,tube_end2_z,tube_end3_x,tube_end3_y,tube_end3_z,tube_mid1_x,tube_mid1_y,tube_mid1_z,tube_mid2_x,tube_mid2_y,tube_mid2_z,tube_mid3_x,tube_mid3_y,tube_mid3_z,head_x,head_y,head_z,target_x,target_y,target_z,state_idx
4095494,-89.9929,90.0049,-14.9919,44.9861,5.00317,4.99307,-174.997,89.9938,90.0096,15.0039,44.9948,4.99823,4.98885,4.99557,-90,90,-15,45,5,5,-175,90,90,15,45,5,5,5,4.78501,3.21558,2.37902,-5.56975,-0.656247,-1.84478,-0.227852,-8.70118,3.94301,-2.77933,-6.02046,-0.205211,-1.51816,-0.537989,-0.00815364,-0.374003,1.50834,1.96748,0.268614,-1.63039,-0.09709,-0.365356,1.50912,-1.98362,0.267208,-1.71269,-0.856417,-0.0897347,1.25508,0.00433079,0.999974,0.00583121,-0.814126,-0.71509,1.30073,0.0113993,-0.832018,1.00565,-0.0758027,-0.883203,1.58561,0.0133846,-0.850026,1.59602,-210.972,-301.085,1577.45,-196.03,-339.606,1615.5,-234.073,-312.365,1523.14,117.095,-334.481,1574.55,101.757,-353.934,1603.99,135.46,-346.585,1524.34,-357.287,-119.773,790.111,-331.98,-70.637,822.111,-276.128,-110.686,834.897,-348.382,-83.2412,855.377,201.628,-195.878,830.573,253.824,-156.152,827.087,282.584,-200.298,786.737,268.085,-172.23,858.364,-891.832,-881.806,1253.65,0,0,0,-852.647,-883.378,1283.28,-865.919,701.809,1295.16,-833.55,700.548,1256.99,-874.284,701.262,1249.05,-880.206,-520.521,1279.38,-838.028,-521.336,1265.53,-871.768,-521.747,1234.73,-0.0244394,-0.865909,1.59078,0.226947,-1.41809,1.70871,1
4095495,-89.9929,90.0049,-14.9919,44.9861,5.00317,4.99307,-174.997,89.9938,90.0096,15.0039,44.9948,4.99823,4.98885,4.99557,-90,90,-15,45,5,5,-175,90,90,15,45,5,5,5,4.79824,3.21842,2.43517,-5.54851,-0.657221,-1.85956,-0.222624,-8.65396,3.95918,-2.77762,-5.98143,-0.21906,-1.50463,-0.515734,-0.00825261,-0.37421,1.50837,1.96759,0.268129,-1.63007,-0.0967792,-0.364734,1.50971,-1.9816,0.262816,-1.70825,-0.856417,-0.0897347,1.25508,0.00433079,0.999974,0.00583121,-0.814159,-0.715099,1.30073,0.0113443,-0.831514,1.0053,-0.075752,-0.883206,1.58578,0.0134038,-0.849967,1.59627,-211.076,-301.127,1577.45,-196.103,-339.584,1615.54,-234.096,-313.131,1523.1,116.984,-334.544,1574.59,101.644,-353.982,1604.06,135.361,-346.626,1524.4,-357.221,-119.692,790.083,-331.924,-70.5683,822.134,-276.102,-110.627,834.917,-348.345,-83.1754,855.381,201.677,-195.892,830.647,253.861,-156.143,827.189,282.653,-200.283,786.827,268.129,-172.23,858.462,-891.868,-881.823,1253.66,0,0,0,-852.657,-883.41,1283.28,-865.915,701.805,1295.15,-833.616,700.614,1256.97,-874.295,701.25,1249.06,-880.237,-520.536,1279.39,-837.893,-521.411,1265.62,-871.797,-521.764,1234.72,-0.0244946,-0.865905,1.59077,0.226945,-1.41808,1.70872,1
4095496,-89.9929,90.0049,-14.9919,44.9861,5.00317,4.99307,-174.997,89.9938,90.0096,15.0039,44.9948,4.99823,4.98885,4.99557,-90,90,-15,45,5,5,-175,90,90,15,45,5,5,5,4.84673,3.06036,2.46655,-5.61345,-0.664193,-1.86977,-0.212152,-8.56812,3.96285,-2.7282,-5.93165,-0.206758,-1.50168,-0.488113,-0.00837249,-0.374173,1.50838,1.96765,0.268646,-1.63085,-0.0968428,-0.364759,1.50967,-1.98156,0.262854,-1.70718,-0.856417,-0.0897347,1.25508,0.00433079,0.999974,0.00583121,-0.814175,-0.715112,1.30072,0.0112367,-0.83097,1.00495,-0.0756915,-0.88328,1.58599,0.0134133,-0.849927,1.5965,-211.196,-301.178,1577.44,-196.165,-339.636,1615.58,-234.198,-313.138,1523.09,116.891,-334.616,1574.64,101.537,-354.044,1604.1,135.268,-346.683,1524.44,-357.209,-119.574,790.103,-331.872,-70.4651,822.146,-276.029,-110.542,834.933,-348.321,-83.0885,855.39,201.759,-195.885,830.737,253.95,-156.121,827.299,282.715,-200.283,786.918,268.168,-172.235,858.543,-891.902,-881.818,1253.66,0,0,0,-852.696,-883.427,1283.29,-865.926,701.778,1295.17,-833.603,700.547,1256.99,-874.288,701.251,1249.06,-880.275,-520.541,1279.39,-837.914,-521.405,1265.62,-871.808,-521.762,1234.73,-0.0245487,-0.865902,1.59077,0.226961,-1.41808,1.70871,1
4095497,-89.9929,90.0049,-14.9919,44.9861,5.00317,4.99307,-174.997,89.9938,90.0096,15.0039,44.9948,4.99823,4.98885,4.99557,-90,90,-15,45,5,5,-175,90,90,15,45,5,5,5,4.90437,3.01208,2.43104,-5.64881,-0.660579,-1.88339,-0.221698,-8.50685,3.9384,-2.70447,-5.95614,-0.208006,-1.51058,-0.51641,-0.00843404,-0.374295,1.50841,1.96778,0.268675,-1.63022,-0.0968678,-0.364718,1.50972,-1.98103,0.263227,-1.70621,-0.856417,-0.0897347,1.25508,0.00433079,0.999974,0.00583121,-0.8142,-0.715102,1.30071,0.0111686,-0.830534,1.0046,-0.0758584,-0.883349,1.58651,0.013404,-0.849873,1.59674,-211.308,-301.227,1577.44,-196.264,-339.665,1615.58,-234.265,-313.164,1523.09,116.797,-334.67,1574.69,101.451,-354.11,1604.14,135.188,-346.729,1524.49,-357.147,-119.469,790.096,-331.824,-70.3687,822.157,-275.969,-110.462,834.949,-348.264,-82.9861,855.377,201.861,-195.877,830.831,254.019,-156.113,827.378,282.784,-200.267,787.001,268.24,-172.205,858.651,-891.934,-881.828,1253.65,0,0,0,-852.733,-883.429,1283.28,-865.932,701.791,1295.17,-833.585,700.546,1256.99,-874.296,701.245,1249.06,-880.305,-520.543,1279.4,-837.932,-521.4,1265.59,-871.843,-521.756,1234.73,-0.0246026,-0.865899,1.59077,0.226948,-1.41808,1.70871,1
4095498,-89.9929,90.0048,-14.9919,44.9861,5.00317,4.99307,-174.997,89.9939,90.0096,15.0039,44.9948,4.99823,4.98885,4.99557,-90,90,-15,45,5,5,-175,90,90,15,45,5,5,5,4.89033,2.82802,2.42079,-5.70433,-0.654749,-1.90623,-0.213584,-8.4397,3.93525,-2.61567,-5.94483,-0.210573,-1.49218,-0.534683,-0.00854991,-0.37422,1.50846,1.96773,0.269157,-1.63084,-0.0968953,-0.363946,1.50974,-1.98172,0.266894,-1.70777,-0.856417,-0.0897347,1.25508,0.00433079,0.999974,0.00583121,-0.814238,-0.715084,1.30067,0.0110939,-0.830227,1.00441,-0.0757684,-0.883405,1.58671,0.0134573,-0.849823,1.59697,-211.31,-301.072,1577.57,-196.388,-339.779,1615.39,-234.347,-313.205,1523.07,116.706,-334.712,1574.74,101.35,-354.157,1604.18,135.086,-346.76,1524.54,-357.038,-119.396,790.101,-331.788,-70.2174,822.175,-275.928,-110.336,834.977,-348.222,-82.8958,855.4,201.876,-195.852,830.867,254.06,-156.088,827.452,282.859,-200.254,787.077,268.314,-172.183,858.748,-891.98,-881.809,1253.64,0,0,0,-852.784,-883.422,1283.27,-865.936,701.774,1295.17,-833.558,700.562,1257,-874.32,701.254,1249.06,-880.339,-520.524,1279.4,-837.954,-521.42,1265.62,-871.86,-521.754,1234.74,-0.024655,-0.865897,1.59077,0.226962,-1.41808,1.70871,1
4095499,-89.9929,90.0048,-14.9919,44.9861,5.00317,4.99307,-174.997,89.9939,90.0096,15.0039,44.9949,4.99823,4.98885,4.99557,-90,90,-15,45,5,5,-175,90,90,15,45,5,5,5,4.8673,2.81038,2.41716,-5.73852,-0.668148,-1.92867,-0.220659,-8.30017,3.90747,-2.57495,-6.0003,-0.179754,-1.48632,-0.509795,-0.00865261,-0.374311,1.50849,1.96764,0.269013,-1.63073,-0.0969557,-0.363848,1.50969,-1.98184,0.267368,-1.70737,-0.856417,-0.0897347,1.25508,0.00433079,0.999974,0.00583121,-0.814272,-0.715069,1.30067,0.0109829,-0.830036,1.0043,-0.07545,-0.88343,1.58655,0.0135131,-0.849752,1.59716,-211.398,-301.091,1577.55,-196.459,-339.856,1615.35,-234.43,-313.221,1523.06,116.605,-334.762,1574.77,101.253,-354.203,1604.21,134.979,-346.793,1524.58,-356.988,-119.242,790.076,-331.719,-70.1384,822.162,-275.887,-110.248,835,-348.183,-82.7955,855.376,201.927,-195.819,830.941,254.129,-156.076,827.517,282.899,-200.208,787.154,268.376,-172.169,858.84,-892.02,-881.793,1253.65,0,0,0,-852.83,-883.417,1283.27,-865.942,701.816,1295.15,-833.635,700.608,1256.99,-874.311,701.268,1249.06,-880.364,-520.528,1279.39,-837.989,-521.434,1265.64,-871.924,-521.731,1234.74,-0.0247055,-0.865896,1.59076,0.226948,-1.41808,1.70871,1
4095500,-89.9929,90.0048,-14.9919,44.9861,5.00317,4.99307,-174.997,89.9939,90.0096,15.0039,44.9948,4.99823,4.98885,4.99557,-90,90,-15,45,5,5,-175,90,90,15,45,5,5,5,4.8673,2.81038,2.41716,-5.73852,-0.668148,-1.92867,-0.220659,-8.20263,3.83974,-2.53039,-6.01994,-0.185613,-1.50965,-0.528353,-0.00870563,-0.374496,1.50849,1.96796,0.268626,-1.63016,-0.096994,-0.363463,1.50959,-1.98194,0.270217,-1.70703,-0.856417,-0.0897347,1.25508,0.00433079,0.999974,0.00583121,-0.814297,-0.715057,1.30064,0.0108997,-0.829887,1.00425,-0.0756902,-0.883678,1.58699,0.0135207,-0.849656,1.5973,-211.508,-301.144,1577.54,-196.615,-339.879,1615.11,-234.505,-313.224,1523.04,116.517,-334.811,1574.8,101.163,-354.243,1604.26,134.917,-346.838,1524.61,-356.962,-119.137,790.049,-331.665,-70.0034,822.163,-275.867,-110.142,835.019,-348.135,-82.6101,855.398,201.976,-195.741,831.003,254.197,-156.036,827.617,282.947,-200.181,787.245,268.433,-172.144,858.909,-892.085,-881.783,1253.66,0,0,0,-852.866,-883.411,1283.27,-865.922,701.787,1295.16,-833.636,700.597,1256.96,-874.315,701.268,1249.06,-880.413,-520.505,1279.38,-838.027,-521.405,1265.61,-871.946,-521.748,1234.72,-0.0247563,-0.865896,1.59076,0.22695,-1.41807,1.7087,1
4095501,-89.9929,90.0048,-14.9919,44.9861,5.00317,4.99307,-174.997,89.9939,90.0096,15.0039,44.9948,4.99823,4.98885,4.99557,-90,90,-15,45,5,5,-175,90,90,15,45,5,5,5,4.83794,2.78778,2.41135,-5.75032,-0.660329,-1.89528,-0.214606,-8.11139,3.80313,-2.52095,-6.02844,-0.186184,-1.52726,-0.515749,-0.00877566,-0.374628,1.5085,1.96807,0.268522,-1.62986,-0.0970725,-0.363553,1.50964,-1.9815,0.270378,-1.7075,-0.856417,-0.0897347,1.25508,0.00433079,0.999974,0.00583121,-0.814333,-0.715058,1.30062,0.0108672,-0.829779,1.00421,-0.0754997,-0.883436,1.58705,0.0135904,-0.849543,1.59739,-211.579,-301.17,1577.55,-196.722,-339.939,1615.12,-234.56,-313.228,1523.03,116.432,-334.866,1574.83,101.084,-354.285,1604.29,134.839,-346.862,1524.66,-356.95,-119.022,790.061,-331.611,-69.9195,822.161,-275.796,-110.055,835.001,-348.104,-82.4682,855.442,202.007,-195.735,831.072,254.225,-156.015,827.694,283.01,-200.156,787.317,268.451,-172.144,858.997,-892.134,-881.759,1253.66,0,0,0,-852.942,-883.374,1283.27,-865.911,701.812,1295.16,-833.657,700.636,1256.94,-874.323,701.296,1249.05,-880.461,-520.494,1279.37,-838.096,-521.362,1265.57,-871.973,-521.733,1234.7,-0.0248054,-0.865896,1.59076,0.226943,-1.41806,1.7087,1
4095502,-89.9929,90.0048,-14.9919,44.9861,5.00317,4.99307,-174.997,89.9939,90.0096,15.0039,44.9948,4.99823,4.98885,4.99557,-90,90,-15,45,5,5,-175,90,90,15,45,5,5,5,4.81062,2.89298,2.39584,-5.6708,-0.64917,-1.89297,-0.228325,-8.05951,3.80363,-2.51992,-6.0215,-0.179053,-1.52979,-0.515464,-0.00886065,-0.374609,1.50852,1.96821,0.268639,-1.63027,-0.0971207,-0.363523,1.50968,-1.98118,0.270514,-1.70745,-0.856417,-0.0897347,1.25508,0.00433079,0.999974,0.00583121,-0.814378,-0.715047,1.3006,0.0108407,-0.829839,1.0043,-0.0754304,-0.883421,1.58709,0.0136732,-0.849473,1.59743,-211.651,-301.17,1577.54,-196.81,-339.974,1615.12,-234.617,-313.245,1523.02,116.355,-334.905,1574.87,100.996,-354.317,1604.32,134.768,-346.911,1524.69,-356.87,-118.957,789.999,-331.566,-69.8195,822.176,-275.757,-109.977,835.032,-348.058,-82.3897,855.44,202.063,-195.716,831.154,254.29,-155.99,827.752,283.014,-200.106,787.392,268.47,-172.111,859.059,-892.186,-881.772,1253.68,0,0,0,-852.961,-883.388,1283.26,-865.944,701.835,1295.16,-833.691,700.634,1256.94,-874.345,701.285,1249.06,-880.511,-520.502,1279.35,-838.136,-521.369,1265.56,-872.019,-521.746,1234.7,-0.0248533,-0.865895,1.59075,0.226958,-1.41808,1.70871,1
4095503,-89.9929,90.0049,-14.9919,44.9861,5.00317,4.99307,-174.997,89.9939,90.0096,15.0039,44.9948,4.99823,4.98885,4.99557,-90,90,-15,45,5,5,-175,90,90,15,45,5,5,5,4.78608,3.01178,2.4097,-5.62756,-0.641933,-1.88139,-0.223145,-8.03162,3.83792,-2.51373,-6.00816,-0.186945,-1.49812,-0.509579,-0.00889663,-0.374763,1.50854,1.96846,0.268356,-1.62927,-0.0971161,-0.363314,1.50969,-1.98081,0.271397,-1.70641,-0.856417,-0.0897347,1.25508,0.00433079,0.999974,0.00583121,-0.814436,-0.715051,1.30061,0.010887,-0.830056,1.00443,-0.0753735,-0.88343,1.58709,0.013739,-0.849417,1.59747,-211.744,-301.174,1577.54,-196.884,-340.058,1615.09,-234.669,-313.248,1523,116.267,-334.926,1574.91,100.918,-354.347,1604.36,134.702,-346.931,1524.74,-356.829,-118.867,790.005,-331.512,-69.7588,822.17,-275.721,-109.904,835.028,-347.996,-82.3125,855.459,202.092,-195.696,831.24,254.317,-155.949,827.835,283.067,-200.088,787.467,268.511,-172.06,859.129,-892.258,-881.773,1253.68,0,0,0,-853.02,-883.383,1283.26,-865.917,701.794,1295.18,-833.629,700.596,1256.99,-874.34,701.277,1249.06,-880.546,-520.511,1279.35,-838.174,-521.381,1265.55,-872.06,-521.751,1234.7,-0.0249003,-0.865895,1.59075,0.226963,-1.41808,1.70871,1
4095504,-89.9929,90.0049,-14.9919,44.9861,5.00317,4.99307,-174.997,89.9939,90.0096,15.0039,44.9949,4.99823,4.98885,4.99557,-90,90,-15,45,5,5,-175,90,90,15,45,5,5,5,4.78563,3.10491,2.40145,-5.60706,-0.670116,-1.85755,-0.222248,-8.0225,3.87348,-2.51718,-5.95912,-0.187178,-1.49978,-0.503883,-0.00898148,-0.374873,1.50858,1.96836,0.268306,-1.62907,-0.0971929,-0.363313,1.50971,-1.98065,0.271704,-1.70687,-0.856375,-0.0897393,1.25509,0.00428745,0.999974,0.00583199,-0.814456,-0.715069,1.30059,0.0109743,-0.830439,1.00467,-0.0753127,-0.883414,1.5871,0.0137882,-0.849351,1.59746,-211.806,-301.164,1577.55,-196.98,-340.053,1615.07,-234.741,-313.258,1522.97,116.182,-334.965,1574.94,100.844,-354.372,1604.39,134.62,-346.957,1524.76,-356.747,-118.805,790.02,-331.443,-69.6875,822.155,-275.637,-109.856,835.011,-347.913,-82.3823,855.416,202.114,-195.657,831.312,254.358,-155.93,827.914,283.109,-200.072,787.542,268.523,-172.033,859.218,-892.283,-881.776,1253.66,0,0,0,-853.061,-883.407,1283.25,-865.915,701.786,1295.17,-833.658,700.614,1256.99,-874.331,701.274,1249.06,-880.581,-520.527,1279.35,-838.181,-521.396,1265.58,-872.064,-521.778,1234.69,-0.024946,-0.865895,1.59075,0.226956,-1.41808,1.70871,1
4095505,-89.9929,90.0049,-14.9919,44.9861,5.00317,4.99307,-174.997,89.9939,90.0096,15.0039,44.9949,4.99823,4.98885,4.99557,-90,90,-15,45,5,5,-175,90,90,15,45,5,5,5,4.78563,3.10491,2.40145,-5.60706,-0.670116,-1.85755,-0.222248,-8.0225,3.87348,-2.51718,-5.95912,-0.187178,-1.49978,-0.503883,-0.00903718,-0.37477,1.50859,1.96847,0.268517,-1.62946,-0.0974057,-0.363226,1.50971,-1.98047,0.274241,-1.71076,-0.856375,-0.0897393,1.25509,0.00428745,0.999974,0.00583199,-0.814487,-0.715069,1.30059,0.0111332,-0.830885,1.00497,-0.0752476,-0.883422,1.58712,0.0138453,-0.849325,1.59745,-211.864,-301.184,1577.53,-197.282,-340.188,1614.8,-234.803,-313.263,1522.96,116.132,-334.975,1574.96,100.777,-354.404,1604.42,134.565,-346.98,1524.79,-356.621,-118.781,789.98,-331.395,-69.6402,822.149,-275.567,-109.824,835.02,-347.879,-82.2297,855.43,202.13,-195.656,831.354,254.39,-155.91,827.952,283.156,-200.044,787.607,268.566,-172.016,859.281,-892.328,-881.786,1253.65,0,0,0,-853.112,-883.407,1283.25,-865.916,701.779,1295.16,-833.669,700.576,1256.99,-874.329,701.258,1249.06,-880.613,-520.53,1279.36,-838.189,-521.409,1265.5,-872.099,-521.774,1234.71,-0.0249914,-0.865895,1.59074,0.226964,-1.41808,1.70871,1
4095506,-89.9929,90.0049,-14.9919,44.9861,5.00317,4.99307,-174.997,89.994,90.0096,15.0039,44.9949,4.99823,4.98885,4.99557,-90,90,-15,45,5,5,-175,90,90,15,45,5,5,5,4.79319,3.15915,2.41849,-5.59306,-0.669305,-1.86199,-0.191797,-8.03458,3.9348,-2.53006,-5.90733,-0.192989,-1.49913,-0.509901,-0.00909694,-0.374809,1.5086,1.96859,0.268614,-1.62928,-0.0974189,-0.363095,1.50973,-1.98018,0.274547,-1.70989,-0.856375,-0.0897393,1.25509,0.00428745,0.999974,0.00583199,-0.814523,-0.715081,1.30058,0.0114173,-0.831453,1.00518,-0.0751842,-0.883443,1.58715,0.0138801,-0.84929,1.59744,-211.951,-301.184,1577.53,-197.349,-340.229,1614.79,-234.868,-313.29,1522.93,116.059,-334.995,1574.99,100.704,-354.425,1604.44,134.498,-346.983,1524.83,-356.628,-118.715,789.964,-331.318,-69.6115,822.128,-275.502,-109.786,835.014,-347.823,-82.2633,855.403,202.168,-195.605,831.423,254.436,-155.873,828.034,283.172,-200.021,787.665,268.59,-171.992,859.339,-892.366,-881.782,1253.65,0,0,0,-853.17,-883.406,1283.25,-865.935,701.792,1295.17,-833.689,700.619,1257.01,-874.314,701.254,1249.06,-880.639,-520.528,1279.36,-838.218,-521.433,1265.59,-872.128,-521.773,1234.72,-0.0250365,-0.865896,1.59073,0.226969,-1.41809,1.70872,1
4095507,-89.9929,90.0049,-14.9919,44.9861,5.00317,4.99307,-174.997,89.994,90.0096,15.0039,44.9949,4.99823,4.98885,4.99557,-90,90,-15,45,5,5,-175,90,90,15,45,5,5,5,4.84025,3.22171,2.41404,-5.56511,-0.660259,-1.85964,-0.228545,-8.0342,4.00065,-2.53926,-5.91696,-0.196837,-1.48481,-0.529539,-0.00914427,-0.374902,1.5086,1.96886,0.268374,-1.62876,-0.0976192,-0.363559,1.50983,-1.97961,0.273324,-1.71237,-0.856375,-0.0897393,1.25509,0.00428745,0.999974,0.00583199,-0.814551,-0.715068,1.30057,0.0116398,-0.831993,1.00548,-0.0751365,-0.883467,1.58722,0.0139158,-0.849287,1.59746,-212.003,-301.188,1577.52,-197.501,-340.265,1614.88,-234.937,-313.274,1522.92,115.978,-335.011,1575.02,100.625,-354.438,1604.46,134.437,-347.009,1524.85,-356.547,-118.713,789.959,-331.278,-69.5693,822.11,-275.469,-109.776,835.006,-347.766,-82.2516,855.389,202.198,-195.564,831.456,254.455,-155.833,828.087,283.214,-199.996,787.725,268.604,-171.96,859.41,-892.406,-881.788,1253.64,0,0,0,-853.201,-883.407,1283.24,-865.937,701.798,1295.16,-833.614,700.573,1256.99,-874.318,701.258,1249.05,-880.673,-520.527,1279.36,-838.257,-521.404,1265.56,-872.222,-521.569,1235.02,-0.0250811,-0.865897,1.59073,0.226956,-1.41809,1.70872,1
4095508,-89.9929,90.0049,-14.9919,44.9861,5.00317,4.99307,-174.997,89.994,90.0097,15.0039,44.9949,4.99823,4.98885,4.99557,-90,90,-15,45,5,5,-175,90,90,15,45,5,5,5,4.84396,3.18304,2.41345,-5.58158,-0.666848,-1.8831,-0.212033,-8.05294,3.99831,-2.53493,-5.91984,-0.195397,-1.48626,-0.5264,-0.00919022,-0.374792,1.50861,1.96906,0.268886,-1.62901,-0.0976479,-0.363435,1.50983,-1.97952,0.273469,-1.71173,-0.856375,-0.0897393,1.25509,0.00428745,0.999974,0.00583199,-0.814588,-0.715062,1.30056,0.0118661,-0.832597,1.0058,-0.0750816,-0.883521,1.58727,0.0139091,-0.849295,1.59749,-212.084,-301.193,1577.51,-197.564,-340.321,1614.87,-235.012,-313.331,1522.89,115.927,-335.014,1575.06,100.56,-354.461,1604.49,134.392,-347.017,1524.88,-356.513,-118.672,789.913,-331.223,-69.5689,822.068,-275.404,-109.739,834.973,-347.73,-82.2664,855.348,202.255,-195.579,831.498,254.487,-155.803,828.14,283.26,-199.97,787.777,268.643,-171.964,859.444,-892.421,-881.782,1253.65,0,0,0,-853.213,-883.396,1283.23,-865.92,701.813,1295.16,-833.653,700.583,1256.99,-874.307,701.268,1249.05,-880.707,-520.523,1279.36,-838.274,-521.42,1265.59,-872.243,-521.582,1235.01,-0.0251256,-0.865898,1.59072,0.226971,-1.41808,1.70871,1
4095509,-89.9929,90.0049,-14.9919,44.9861,5.00317,4.99307,-174.997,89.9939,90.0097,15.0039,44.9949,4.99823,4.98885,4.99557,-90,90,-15,45,5,5,-175,90,90,15,45,5,5,5,4.91371,3.13406,2.38744,-5.62679,-0.67207,-1.87258,-0.221064,-8.06258,4.01112,-2.52621,-5.93198,-0.19426,-1.48979,-0.526646,-0.00923777,-0.374864,1.50866,1.96895,0.268742,-1.62854,-0.0976964,-0.363406,1.50988,-1.97918,0.273463,-1.71167,-0.856375,-0.0897393,1.25509,0.00428745,0.999974,0.00583199,-0.814651,-0.715054,1.30057,0.0120135,-0.833198,1.00621,-0.0750308,-0.883579,1.58732,0.0139681,-0.849295,1.59751,-212.156,-301.18,1577.5,-197.657,-340.276,1614.85,-235.071,-313.345,1522.87,115.867,-335.024,1575.09,100.516,-354.472,1604.52,134.328,-347.02,1524.92,-356.478,-118.664,789.907,-331.195,-69.5591,822.045,-275.402,-109.713,834.938,-347.694,-82.2452,855.331,202.327,-195.592,831.521,254.544,-155.849,828.173,283.297,-199.968,787.837,268.709,-171.968,859.486,-892.449,-881.769,1253.64,0,0,0,-853.257,-883.382,1283.24,-865.906,701.805,1295.15,-833.686,700.61,1256.92,-874.293,701.273,1249.05,-880.734,-520.525,1279.35,-838.328,-521.404,1265.57,-872.282,-521.584,1234.99,-0.0251698,-0.865899,1.59071,0.226964,-1.41809,1.70871,1
4095510,-89.9929,90.0049,-14.9919,44.9861,5.00317,4.99307,-174.997,89.9939,90.0097,15.0039,44.9949,4.99823,4.98885,4.99557,-90,90,-15,45,5,5,-175,90,90,15,45,5,5,5,4.89697,2.98594,2.40596,-5.6836,-0.670559,-1.88757,-0.21636,-8.08317,3.99621,-2.53593,-5.94849,-0.193718,-1.49842,-0.502186,-0.00929081,-0.374814,1.50866,1.96922,0.268863,-1.62857,-0.097788,-0.363448,1.50989,-1.97927,0.273762,-1.71276,-0.856375,-0.0897393,1.25509,0.00428745,0.999974,0.00583199,-0.814639,-0.715075,1.30054,0.012094,-0.833768,1.00667,-0.0750003,-0.883621,1.5873,0.0139711,-0.849305,1.59753,-212.184,-301.165,1577.53,-197.734,-340.282,1614.84,-235.125,-313.338,1522.87,115.798,-335.017,1575.12,100.437,-354.474,1604.54,134.271,-347.023,1524.96,-356.449,-118.695,789.852,-331.177,-69.5773,822.031,-275.394,-109.711,834.94,-347.701,-82.2527,855.295,202.37,-195.59,831.565,254.594,-155.821,828.228,283.358,-199.957,787.887,268.705,-172.035,859.472,-892.499,-881.773,1253.65,0,0,0,-853.298,-883.384,1283.24,-865.901,701.78,1295.16,-833.731,700.67,1256.98,-874.311,701.27,1249.05,-880.762,-520.535,1279.33,-838.381,-521.371,1265.55,-872.302,-521.587,1234.97,-0.0252141,-0.865901,1.5907,0.226971,-1.41809,1.70872,1
